season,date,team,points,division,conference
2017-18,2017-11-19,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-11-23,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2017-11-25,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2017-11-26,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-11-29,Carolina Hurricanes,1,Metropolitan,Eastern
2017-18,2017-12-02,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2017-12-03,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-06,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2017-12-08,Carolina Hurricanes,1,Metropolitan,Eastern
2017-18,2017-12-10,Carolina Hurricanes,1,Metropolitan,Eastern
2017-18,2017-12-12,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2017-12-13,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-16,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-17,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-19,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2017-12-22,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-24,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-28,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-30,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-12-31,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-01-03,Carolina Hurricanes,1,Metropolitan,Eastern
2017-18,2018-01-05,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-01-07,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-01-10,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-01-12,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-01-13,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-01-14,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-01-21,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-01-21,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-01-24,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-01-26,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-01-31,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-02-02,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-02-03,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-02-04,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-02-07,Carolina Hurricanes,1,Metropolitan,Eastern
2017-18,2018-02-10,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-02-11,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-02-14,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-02-16,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-02-17,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-02-18,Carolina Hurricanes,1,Metropolitan,Eastern
2017-18,2018-02-24,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-02-25,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-02-28,Carolina Hurricanes,1,Metropolitan,Eastern
2017-18,2018-03-02,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-03,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-05,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-03-07,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-03-09,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-12,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-03-13,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-03-17,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-03-18,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-20,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-03-22,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-24,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-26,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-27,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-03-30,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2018-03-31,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-04-02,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-04-05,Carolina Hurricanes,0,Metropolitan,Eastern
2017-18,2018-04-07,Carolina Hurricanes,2,Metropolitan,Eastern
2017-18,2017-10-06,Chicago Blackhawks,2,Central,Western
2017-18,2017-10-08,Chicago Blackhawks,2,Central,Western
2017-18,2017-10-09,Chicago Blackhawks,1,Central,Western
2017-18,2017-10-10,Chicago Blackhawks,2,Central,Western
2017-18,2017-10-13,Chicago Blackhawks,0,Central,Western
2017-18,2017-10-15,Chicago Blackhawks,2,Central,Western
2017-18,2017-10-19,Chicago Blackhawks,0,Central,Western
2017-18,2017-10-20,Chicago Blackhawks,1,Central,Western
2017-18,2017-10-22,Chicago Blackhawks,2,Central,Western
2017-18,2017-10-25,Chicago Blackhawks,0,Central,Western
2017-18,2017-10-28,Chicago Blackhawks,0,Central,Western
2017-18,2017-10-29,Chicago Blackhawks,0,Central,Western
2017-18,2017-11-02,Chicago Blackhawks,2,Central,Western
2017-18,2017-11-05,Chicago Blackhawks,2,Central,Western
2017-18,2017-11-06,Chicago Blackhawks,0,Central,Western
2017-18,2017-11-10,Chicago Blackhawks,0,Central,Western
2017-18,2017-11-12,Chicago Blackhawks,2,Central,Western
2017-18,2017-11-13,Chicago Blackhawks,0,Central,Western
2017-18,2017-11-16,Chicago Blackhawks,2,Central,Western
2017-18,2017-11-19,Chicago Blackhawks,2,Central,Western
2017-18,2017-11-23,Chicago Blackhawks,1,Central,Western
2017-18,2017-11-26,Chicago Blackhawks,2,Central,Western
2017-18,2017-11-28,Chicago Blackhawks,2,Central,Western
2017-18,2017-11-29,Chicago Blackhawks,0,Central,Western
2017-18,2017-12-01,Chicago Blackhawks,1,Central,Western
2017-18,2017-12-03,Chicago Blackhawks,1,Central,Western
2017-18,2017-12-04,Chicago Blackhawks,0,Central,Western
2017-18,2017-12-07,Chicago Blackhawks,0,Central,Western
2017-18,2017-12-09,Chicago Blackhawks,2,Central,Western
2017-18,2017-12-11,Chicago Blackhawks,2,Central,Western
2017-18,2017-12-13,Chicago Blackhawks,2,Central,Western
2017-18,2017-12-15,Chicago Blackhawks,2,Central,Western
2017-18,2017-12-18,Chicago Blackhawks,2,Central,Western
2017-18,2017-12-22,Chicago Blackhawks,0,Central,Western
2017-18,2017-12-24,Chicago Blackhawks,0,Central,Western
2017-18,2017-12-29,Chicago Blackhawks,0,Central,Western
2017-18,2017-12-30,Chicago Blackhawks,2,Central,Western
2017-18,2018-01-01,Chicago Blackhawks,1,Central,Western
2017-18,2018-01-04,Chicago Blackhawks,2,Central,Western
2017-18,2018-01-06,Chicago Blackhawks,0,Central,Western
2017-18,2018-01-07,Chicago Blackhawks,2,Central,Western
2017-18,2018-01-10,Chicago Blackhawks,2,Central,Western
2017-18,2018-01-11,Chicago Blackhawks,0,Central,Western
2017-18,2018-01-13,Chicago Blackhawks,2,Central,Western
2017-18,2018-01-14,Chicago Blackhawks,0,Central,Western
2017-18,2018-01-21,Chicago Blackhawks,0,Central,Western
2017-18,2018-01-23,Chicago Blackhawks,0,Central,Western
2017-18,2018-01-25,Chicago Blackhawks,1,Central,Western
2017-18,2018-01-26,Chicago Blackhawks,2,Central,Western
2017-18,2018-01-31,Chicago Blackhawks,2,Central,Western
2017-18,2018-02-02,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-04,Chicago Blackhawks,1,Central,Western
2017-18,2018-02-07,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-09,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-11,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-13,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-14,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-16,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-18,Chicago Blackhawks,2,Central,Western
2017-18,2018-02-20,Chicago Blackhawks,0,Central,Western
2017-18,2018-02-22,Chicago Blackhawks,2,Central,Western
2017-18,2018-02-24,Chicago Blackhawks,2,Central,Western
2017-18,2018-02-25,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-02,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-03,Chicago Blackhawks,2,Central,Western
2017-18,2018-03-04,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-07,Chicago Blackhawks,2,Central,Western
2017-18,2018-03-09,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-10,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-11,Chicago Blackhawks,2,Central,Western
2017-18,2018-03-16,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-17,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-18,Chicago Blackhawks,1,Central,Western
2017-18,2018-03-21,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-23,Chicago Blackhawks,0,Central,Western
2017-18,2018-03-24,Chicago Blackhawks,2,Central,Western
2017-18,2018-03-27,Chicago Blackhawks,1,Central,Western
2017-18,2018-03-30,Chicago Blackhawks,2,Central,Western
2017-18,2018-03-31,Chicago Blackhawks,0,Central,Western
2017-18,2018-04-05,Chicago Blackhawks,2,Central,Western
2017-18,2018-04-07,Chicago Blackhawks,0,Central,Western
2017-18,2018-04-07,Chicago Blackhawks,0,Central,Western
2017-18,2017-10-05,Colorado Avalanche,2,Central,Western
2017-18,2017-10-07,Colorado Avalanche,0,Central,Western
2017-18,2017-10-09,Colorado Avalanche,2,Central,Western
2017-18,2017-10-12,Colorado Avalanche,2,Central,Western
2017-18,2017-10-14,Colorado Avalanche,2,Central,Western
2017-18,2017-10-15,Colorado Avalanche,0,Central,Western
2017-18,2017-10-18,Colorado Avalanche,0,Central,Western
2017-18,2017-10-20,Colorado Avalanche,0,Central,Western
2017-18,2017-10-25,Colorado Avalanche,2,Central,Western
2017-18,2017-10-27,Colorado Avalanche,0,Central,Western
2017-18,2017-10-29,Colorado Avalanche,2,Central,Western
2017-18,2017-11-03,Colorado Avalanche,2,Central,Western
2017-18,2017-11-04,Colorado Avalanche,2,Central,Western
2017-18,2017-11-05,Colorado Avalanche,0,Central,Western
2017-18,2017-11-11,Colorado Avalanche,1,Central,Western
2017-18,2017-11-12,Colorado Avalanche,0,Central,Western
2017-18,2017-11-17,Colorado Avalanche,2,Central,Western
2017-18,2017-11-19,Colorado Avalanche,0,Central,Western
2017-18,2017-11-19,Colorado Avalanche,2,Central,Western
2017-18,2017-11-23,Colorado Avalanche,2,Central,Western
2017-18,2017-11-24,Colorado Avalanche,1,Central,Western
2017-18,2017-11-26,Colorado Avalanche,0,Central,Western
2017-18,2017-11-30,Colorado Avalanche,2,Central,Western
2017-18,2017-12-02,Colorado Avalanche,0,Central,Western
2017-18,2017-12-04,Colorado Avalanche,0,Central,Western
2017-18,2017-12-06,Colorado Avalanche,0,Central,Western
2017-18,2017-12-08,Colorado Avalanche,0,Central,Western
2017-18,2017-12-10,Colorado Avalanche,2,Central,Western
2017-18,2017-12-12,Colorado Avalanche,2,Central,Western
2017-18,2017-12-13,Colorado Avalanche,0,Central,Western
2017-18,2017-12-15,Colorado Avalanche,2,Central,Western
2017-18,2017-12-17,Colorado Avalanche,0,Central,Western
2017-18,2017-12-19,Colorado Avalanche,2,Central,Western
2017-18,2017-12-22,Colorado Avalanche,1,Central,Western
2017-18,2017-12-24,Colorado Avalanche,2,Central,Western
2017-18,2017-12-28,Colorado Avalanche,0,Central,Western
2017-18,2017-12-30,Colorado Avalanche,2,Central,Western
2017-18,2018-01-01,Colorado Avalanche,2,Central,Western
2017-18,2018-01-03,Colorado Avalanche,2,Central,Western
2017-18,2018-01-05,Colorado Avalanche,2,Central,Western
2017-18,2018-01-07,Colorado Avalanche,2,Central,Western
2017-18,2018-01-14,Colorado Avalanche,2,Central,Western
2017-18,2018-01-15,Colorado Avalanche,2,Central,Western
2017-18,2018-01-19,Colorado Avalanche,2,Central,Western
2017-18,2018-01-20,Colorado Avalanche,2,Central,Western
2017-18,2018-01-23,Colorado Avalanche,2,Central,Western
2017-18,2018-01-24,Colorado Avalanche,0,Central,Western
2017-18,2018-01-26,Colorado Avalanche,0,Central,Western
2017-18,2018-01-31,Colorado Avalanche,1,Central,Western
2017-18,2018-02-02,Colorado Avalanche,2,Central,Western
2017-18,2018-02-04,Colorado Avalanche,0,Central,Western
2017-18,2018-02-07,Colorado Avalanche,2,Central,Western
2017-18,2018-02-09,Colorado Avalanche,0,Central,Western
2017-18,2018-02-11,Colorado Avalanche,0,Central,Western
2017-18,2018-02-12,Colorado Avalanche,2,Central,Western
2017-18,2018-02-15,Colorado Avalanche,2,Central,Western
2017-18,2018-02-17,Colorado Avalanche,0,Central,Western
2017-18,2018-02-18,Colorado Avalanche,0,Central,Western
2017-18,2018-02-21,Colorado Avalanche,2,Central,Western
2017-18,2018-02-23,Colorado Avalanche,1,Central,Western
2017-18,2018-02-24,Colorado Avalanche,0,Central,Western
2017-18,2018-02-27,Colorado Avalanche,2,Central,Western
2017-18,2018-03-01,Colorado Avalanche,2,Central,Western
2017-18,2018-03-03,Colorado Avalanche,2,Central,Western
2017-18,2018-03-04,Colorado Avalanche,1,Central,Western
2017-18,2018-03-07,Colorado Avalanche,1,Central,Western
2017-18,2018-03-09,Colorado Avalanche,1,Central,Western
2017-18,2018-03-10,Colorado Avalanche,2,Central,Western
2017-18,2018-03-14,Colorado Avalanche,2,Central,Western
2017-18,2018-03-16,Colorado Avalanche,2,Central,Western
2017-18,2018-03-17,Colorado Avalanche,0,Central,Western
2017-18,2018-03-18,Colorado Avalanche,2,Central,Western
2017-18,2018-03-21,Colorado Avalanche,2,Central,Western
2017-18,2018-03-23,Colorado Avalanche,0,Central,Western
2017-18,2018-03-24,Colorado Avalanche,2,Central,Western
2017-18,2018-03-27,Colorado Avalanche,0,Central,Western
2017-18,2018-03-29,Colorado Avalanche,0,Central,Western
2017-18,2018-03-31,Colorado Avalanche,2,Central,Western
2017-18,2018-04-02,Colorado Avalanche,1,Central,Western
2017-18,2018-04-03,Colorado Avalanche,0,Central,Western
2017-18,2018-04-06,Colorado Avalanche,0,Central,Western
2017-18,2018-04-08,Colorado Avalanche,2,Central,Western
2017-18,2017-10-06,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-10-08,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-10-10,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-10-13,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-10-15,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-10-18,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-10-19,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-10-21,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-10-26,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-10-27,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-10-29,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-10-30,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-02,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-04,Columbus Blue Jackets,1,Metropolitan,Eastern
2017-18,2017-11-07,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-11-08,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-11-11,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-11-12,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-15,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-18,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-21,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-23,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-25,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-11-28,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-11-29,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-12-02,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-12-03,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-12-06,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-12-09,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-12-10,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-12-13,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-12-15,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-12-17,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-12-19,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-12-21,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-12-22,Columbus Blue Jackets,1,Metropolitan,Eastern
2017-18,2017-12-24,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2017-12-28,Columbus Blue Jackets,1,Metropolitan,Eastern
2017-18,2017-12-30,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-12-31,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-01-03,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-01-05,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-01-07,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-01-09,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-01-12,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-01-13,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-01-19,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-01-24,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-01-26,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-01-31,Columbus Blue Jackets,1,Metropolitan,Eastern
2017-18,2018-02-03,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-02-04,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-02-07,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-02-10,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-02-11,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-02-14,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-02-15,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-02-17,Columbus Blue Jackets,1,Metropolitan,Eastern
2017-18,2018-02-18,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-02-21,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-02-23,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-02-25,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-02-27,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-02,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-03-03,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-03-05,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-07,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-09,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-10,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-12,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-15,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-17,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-19,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-20,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-22,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-24,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2018-03-28,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-30,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-03-31,Columbus Blue Jackets,1,Metropolitan,Eastern
2017-18,2018-04-03,Columbus Blue Jackets,2,Metropolitan,Eastern
2017-18,2018-04-05,Columbus Blue Jackets,1,Metropolitan,Eastern
2017-18,2018-04-08,Columbus Blue Jackets,0,Metropolitan,Eastern
2017-18,2017-10-07,Dallas Stars,0,Central,Western
2017-18,2017-10-08,Dallas Stars,0,Central,Western
2017-18,2017-10-11,Dallas Stars,2,Central,Western
2017-18,2017-10-13,Dallas Stars,0,Central,Western
2017-18,2017-10-15,Dallas Stars,2,Central,Western
2017-18,2017-10-18,Dallas Stars,2,Central,Western
2017-18,2017-10-20,Dallas Stars,2,Central,Western
2017-18,2017-10-22,Dallas Stars,2,Central,Western
2017-18,2017-10-25,Dallas Stars,0,Central,Western
2017-18,2017-10-27,Dallas Stars,0,Central,Western
2017-18,2017-10-28,Dallas Stars,2,Central,Western
2017-18,2017-10-31,Dallas Stars,2,Central,Western
2017-18,2017-11-03,Dallas Stars,0,Central,Western
2017-18,2017-11-05,Dallas Stars,2,Central,Western
2017-18,2017-11-07,Dallas Stars,0,Central,Western
2017-18,2017-11-11,Dallas Stars,2,Central,Western
2017-18,2017-11-14,Dallas Stars,0,Central,Western
2017-18,2017-11-15,Dallas Stars,1,Central,Western
2017-18,2017-11-17,Dallas Stars,0,Central,Western
2017-18,2017-11-18,Dallas Stars,2,Central,Western
2017-18,2017-11-22,Dallas Stars,2,Central,Western
2017-18,2017-11-23,Dallas Stars,0,Central,Western
2017-18,2017-11-25,Dallas Stars,2,Central,Western
2017-18,2017-11-29,Dallas Stars,2,Central,Western
2017-18,2017-12-01,Dallas Stars,2,Central,Western
2017-18,2017-12-03,Dallas Stars,2,Central,Western
2017-18,2017-12-04,Dallas Stars,2,Central,Western
2017-18,2017-12-06,Dallas Stars,0,Central,Western
2017-18,2017-12-08,Dallas Stars,0,Central,Western
2017-18,2017-12-10,Dallas Stars,0,Central,Western
2017-18,2017-12-12,Dallas Stars,2,Central,Western
2017-18,2017-12-14,Dallas Stars,2,Central,Western
2017-18,2017-12-16,Dallas Stars,0,Central,Western
2017-18,2017-12-17,Dallas Stars,1,Central,Western
2017-18,2017-12-20,Dallas Stars,1,Central,Western
2017-18,2017-12-22,Dallas Stars,2,Central,Western
2017-18,2017-12-24,Dallas Stars,2,Central,Western
2017-18,2017-12-28,Dallas Stars,0,Central,Western
2017-18,2017-12-30,Dallas Stars,2,Central,Western
2017-18,2018-01-01,Dallas Stars,2,Central,Western
2017-18,2018-01-03,Dallas Stars,0,Central,Western
2017-18,2018-01-05,Dallas Stars,2,Central,Western
2017-18,2018-01-06,Dallas Stars,2,Central,Western
2017-18,2018-01-14,Dallas Stars,0,Central,Western
2017-18,2018-01-15,Dallas Stars,2,Central,Western
2017-18,2018-01-17,Dallas Stars,2,Central,Western
2017-18,2018-01-19,Dallas Stars,1,Central,Western
2017-18,2018-01-20,Dallas Stars,2,Central,Western
2017-18,2018-01-24,Dallas Stars,2,Central,Western
2017-18,2018-01-26,Dallas Stars,0,Central,Western
2017-18,2018-01-31,Dallas Stars,0,Central,Western
2017-18,2018-02-02,Dallas Stars,2,Central,Western
2017-18,2018-02-04,Dallas Stars,2,Central,Western
2017-18,2018-02-06,Dallas Stars,2,Central,Western
2017-18,2018-02-09,Dallas Stars,2,Central,Western
2017-18,2018-02-10,Dallas Stars,2,Central,Western
2017-18,2018-02-11,Dallas Stars,0,Central,Western
2017-18,2018-02-17,Dallas Stars,2,Central,Western
2017-18,2018-02-19,Dallas Stars,0,Central,Western
2017-18,2018-02-22,Dallas Stars,0,Central,Western
2017-18,2018-02-23,Dallas Stars,2,Central,Western
2017-18,2018-02-25,Dallas Stars,0,Central,Western
2017-18,2018-02-28,Dallas Stars,2,Central,Western
2017-18,2018-03-02,Dallas Stars,1,Central,Western
2017-18,2018-03-03,Dallas Stars,2,Central,Western
2017-18,2018-03-06,Dallas Stars,1,Central,Western
2017-18,2018-03-07,Dallas Stars,0,Central,Western
2017-18,2018-03-10,Dallas Stars,2,Central,Western
2017-18,2018-03-11,Dallas Stars,0,Central,Western
2017-18,2018-03-13,Dallas Stars,0,Central,Western
2017-18,2018-03-14,Dallas Stars,1,Central,Western
2017-18,2018-03-16,Dallas Stars,1,Central,Western
2017-18,2018-03-18,Dallas Stars,0,Central,Western
2017-18,2018-03-20,Dallas Stars,0,Central,Western
2017-18,2018-03-24,Dallas Stars,0,Central,Western
2017-18,2018-03-25,Dallas Stars,0,Central,Western
2017-18,2018-03-28,Dallas Stars,2,Central,Western
2017-18,2018-03-30,Dallas Stars,0,Central,Western
2017-18,2018-04-01,Dallas Stars,2,Central,Western
2017-18,2018-04-04,Dallas Stars,2,Central,Western
2017-18,2018-04-07,Dallas Stars,0,Central,Western
2017-18,2018-04-08,Dallas Stars,2,Central,Western
2017-18,2017-10-05,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-10-07,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-10-11,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-10-13,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-10-14,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-10-16,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-10-18,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-10-20,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-10-22,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-10-24,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-10-26,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-10-28,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-10-31,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-11-02,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-11-05,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-11-07,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-11-10,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-11-12,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-11-16,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-11-18,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-11-19,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-11-23,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-11-25,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-11-26,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-11-29,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-12-01,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-12-03,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-12-06,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-12-09,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-12-12,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-12-14,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-12-16,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-12-20,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2017-12-21,Detroit Red Wings,0,Atlantic,Eastern
