season,date,team,points,division,conference
2012-13,2013-02-17,New York Rangers,2,Atlantic,Eastern
2012-13,2013-02-20,New York Rangers,0,Atlantic,Eastern
2012-13,2013-02-22,New York Rangers,1,Atlantic,Eastern
2012-13,2013-02-24,New York Rangers,0,Atlantic,Eastern
2012-13,2013-02-27,New York Rangers,0,Atlantic,Eastern
2012-13,2013-03-01,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-04,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-06,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-08,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-09,New York Rangers,0,Atlantic,Eastern
2012-13,2013-03-10,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-12,New York Rangers,0,Atlantic,Eastern
2012-13,2013-03-15,New York Rangers,0,Atlantic,Eastern
2012-13,2013-03-16,New York Rangers,0,Atlantic,Eastern
2012-13,2013-03-18,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-19,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-21,New York Rangers,0,Atlantic,Eastern
2012-13,2013-03-24,New York Rangers,1,Atlantic,Eastern
2012-13,2013-03-26,New York Rangers,2,Atlantic,Eastern
2012-13,2013-03-28,New York Rangers,0,Atlantic,Eastern
2012-13,2013-03-30,New York Rangers,0,Atlantic,Eastern
2012-13,2013-04-01,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-03,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-05,New York Rangers,1,Atlantic,Eastern
2012-13,2013-04-06,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-08,New York Rangers,0,Atlantic,Eastern
2012-13,2013-04-10,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-13,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-16,New York Rangers,0,Atlantic,Eastern
2012-13,2013-04-18,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-19,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-21,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-23,New York Rangers,0,Atlantic,Eastern
2012-13,2013-04-25,New York Rangers,2,Atlantic,Eastern
2012-13,2013-04-27,New York Rangers,2,Atlantic,Eastern
2012-13,2013-01-19,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-01-22,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-01-25,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-01-26,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-01-27,Ottawa Senators,1,Northeast,Eastern
2012-13,2013-01-30,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-01-31,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-02-02,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-02-03,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-02-06,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-02-08,Ottawa Senators,1,Northeast,Eastern
2012-13,2013-02-09,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-02-13,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-02-14,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-02-17,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-02-18,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-02-20,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-02-22,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-02-24,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-02-26,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-01,Ottawa Senators,1,Northeast,Eastern
2012-13,2013-03-02,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-03-03,Ottawa Senators,1,Northeast,Eastern
2012-13,2013-03-07,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-03-09,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-11,Ottawa Senators,1,Northeast,Eastern
2012-13,2013-03-13,Ottawa Senators,1,Northeast,Eastern
2012-13,2013-03-16,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-17,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-19,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-21,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-03-23,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-25,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-28,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-03-30,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-02,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-05,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-07,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-09,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-11,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-04-12,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-04-16,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-04-18,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-04-20,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-22,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-25,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-04-27,Ottawa Senators,0,Northeast,Eastern
2012-13,2013-04-28,Ottawa Senators,2,Northeast,Eastern
2012-13,2013-01-19,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-01-20,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-01-23,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-01-25,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-01-27,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-01-27,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-01-30,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-02-02,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-02-03,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-02-06,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-02-08,Philadelphia Flyers,1,Atlantic,Eastern
2012-13,2013-02-09,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-02-12,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-02-13,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-02-16,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-02-17,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-02-18,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-02-21,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-02-22,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-02-23,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-02-26,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-02-28,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-03-02,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-03-06,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-03-08,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-03-09,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-03-10,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-03-13,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-03-15,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-03-18,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-03-24,Philadelphia Flyers,1,Atlantic,Eastern
2012-13,2013-03-26,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-03-28,Philadelphia Flyers,1,Atlantic,Eastern
2012-13,2013-03-30,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-03-31,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-03,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-04,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-06,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-04-09,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-04-11,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-04-13,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-04-15,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-16,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-18,Philadelphia Flyers,0,Atlantic,Eastern
2012-13,2013-04-20,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-23,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-25,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-04-27,Philadelphia Flyers,2,Atlantic,Eastern
2012-13,2013-01-20,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-01-21,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-01-24,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-01-25,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-01-27,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-01-29,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-01-31,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-02-02,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-02-03,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-02-05,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-02-08,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-02-09,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-02-12,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-02-15,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-02-17,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-02-19,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-02-23,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-02-25,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-02-27,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-03-01,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-03,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-03-05,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-03-07,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-08,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-10,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-03-13,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-03-15,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-16,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-03-19,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-20,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-22,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-26,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-03-28,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-03-29,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-03-31,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-04-03,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-04-05,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-04-07,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-04-09,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-04-11,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-04-13,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-04-16,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-04-19,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-04-21,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-04-22,Phoenix Coyotes,0,Pacific,Western
2012-13,2013-04-25,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-04-27,Phoenix Coyotes,1,Pacific,Western
2012-13,2013-04-28,Phoenix Coyotes,2,Pacific,Western
2012-13,2013-01-19,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-01-21,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-01-24,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-01-26,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-01-27,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-01-30,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-02-01,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-02,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-03,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-06,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-08,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-09,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-02-11,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-02-14,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-16,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-17,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-21,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-02-23,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-25,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-02-27,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-03-01,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-03-03,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-05,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-08,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-10,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-10,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-12,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-14,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-16,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-17,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-19,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-22,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-24,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-26,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-28,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-03-30,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-02,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-04-03,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-04-05,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-09,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-11,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-13,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-17,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-20,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-22,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-04-23,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-04-25,Pittsburgh Penguins,0,Atlantic,Eastern
2012-13,2013-04-27,Pittsburgh Penguins,2,Atlantic,Eastern
2012-13,2013-01-20,San Jose Sharks,2,Pacific,Western
2012-13,2013-01-23,San Jose Sharks,2,Pacific,Western
2012-13,2013-01-25,San Jose Sharks,2,Pacific,Western
2012-13,2013-01-26,San Jose Sharks,2,Pacific,Western
2012-13,2013-01-28,San Jose Sharks,2,Pacific,Western
2012-13,2013-01-30,San Jose Sharks,2,Pacific,Western
2012-13,2013-02-01,San Jose Sharks,2,Pacific,Western
2012-13,2013-02-03,San Jose Sharks,1,Pacific,Western
2012-13,2013-02-05,San Jose Sharks,0,Pacific,Western
2012-13,2013-02-06,San Jose Sharks,0,Pacific,Western
2012-13,2013-02-09,San Jose Sharks,1,Pacific,Western
2012-13,2013-02-12,San Jose Sharks,0,Pacific,Western
2012-13,2013-02-13,San Jose Sharks,1,Pacific,Western
2012-13,2013-02-16,San Jose Sharks,0,Pacific,Western
2012-13,2013-02-20,San Jose Sharks,2,Pacific,Western
2012-13,2013-02-23,San Jose Sharks,0,Pacific,Western
2012-13,2013-02-24,San Jose Sharks,0,Pacific,Western
2012-13,2013-02-27,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-01,San Jose Sharks,1,Pacific,Western
2012-13,2013-03-03,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-06,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-07,San Jose Sharks,0,Pacific,Western
2012-13,2013-03-09,San Jose Sharks,1,Pacific,Western
2012-13,2013-03-11,San Jose Sharks,1,Pacific,Western
2012-13,2013-03-13,San Jose Sharks,0,Pacific,Western
2012-13,2013-03-15,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-17,San Jose Sharks,0,Pacific,Western
2012-13,2013-03-19,San Jose Sharks,0,Pacific,Western
2012-13,2013-03-21,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-23,San Jose Sharks,0,Pacific,Western
2012-13,2013-03-26,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-28,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-29,San Jose Sharks,2,Pacific,Western
2012-13,2013-03-31,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-02,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-04,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-06,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-07,San Jose Sharks,1,Pacific,Western
2012-13,2013-04-09,San Jose Sharks,0,Pacific,Western
2012-13,2013-04-11,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-14,San Jose Sharks,0,Pacific,Western
2012-13,2013-04-16,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-17,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-19,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-22,San Jose Sharks,0,Pacific,Western
2012-13,2013-04-24,San Jose Sharks,2,Pacific,Western
2012-13,2013-04-25,San Jose Sharks,0,Pacific,Western
2012-13,2013-04-28,San Jose Sharks,0,Pacific,Western
2012-13,2013-01-20,St. Louis Blues,2,Central,Western
2012-13,2013-01-21,St. Louis Blues,2,Central,Western
2012-13,2013-01-23,St. Louis Blues,0,Central,Western
2012-13,2013-01-25,St. Louis Blues,2,Central,Western
2012-13,2013-01-27,St. Louis Blues,2,Central,Western
2012-13,2013-01-28,St. Louis Blues,2,Central,Western
2012-13,2013-02-01,St. Louis Blues,2,Central,Western
2012-13,2013-02-02,St. Louis Blues,0,Central,Western
2012-13,2013-02-06,St. Louis Blues,0,Central,Western
2012-13,2013-02-08,St. Louis Blues,0,Central,Western
2012-13,2013-02-10,St. Louis Blues,1,Central,Western
2012-13,2013-02-12,St. Louis Blues,0,Central,Western
2012-13,2013-02-14,St. Louis Blues,2,Central,Western
2012-13,2013-02-16,St. Louis Blues,2,Central,Western
2012-13,2013-02-18,St. Louis Blues,2,Central,Western
2012-13,2013-02-20,St. Louis Blues,0,Central,Western
2012-13,2013-02-21,St. Louis Blues,1,Central,Western
2012-13,2013-02-24,St. Louis Blues,2,Central,Western
2012-13,2013-03-01,St. Louis Blues,0,Central,Western
2012-13,2013-03-02,St. Louis Blues,2,Central,Western
2012-13,2013-03-03,St. Louis Blues,0,Central,Western
2012-13,2013-03-06,St. Louis Blues,0,Central,Western
2012-13,2013-03-08,St. Louis Blues,2,Central,Western
2012-13,2013-03-09,St. Louis Blues,2,Central,Western
2012-13,2013-03-11,St. Louis Blues,0,Central,Western
2012-13,2013-03-13,St. Louis Blues,2,Central,Western
2012-13,2013-03-15,St. Louis Blues,2,Central,Western
2012-13,2013-03-17,St. Louis Blues,2,Central,Western
2012-13,2013-03-20,St. Louis Blues,0,Central,Western
2012-13,2013-03-24,St. Louis Blues,2,Central,Western
2012-13,2013-03-25,St. Louis Blues,0,Central,Western
2012-13,2013-03-27,St. Louis Blues,0,Central,Western
2012-13,2013-03-29,St. Louis Blues,0,Central,Western
2012-13,2013-04-02,St. Louis Blues,2,Central,Western
2012-13,2013-04-05,St. Louis Blues,2,Central,Western
2012-13,2013-04-06,St. Louis Blues,2,Central,Western
2012-13,2013-04-07,St. Louis Blues,2,Central,Western
2012-13,2013-04-10,St. Louis Blues,2,Central,Western
2012-13,2013-04-12,St. Louis Blues,0,Central,Western
2012-13,2013-04-12,St. Louis Blues,2,Central,Western
2012-13,2013-04-14,St. Louis Blues,0,Central,Western
2012-13,2013-04-17,St. Louis Blues,2,Central,Western
2012-13,2013-04-19,St. Louis Blues,2,Central,Western
2012-13,2013-04-20,St. Louis Blues,2,Central,Western
2012-13,2013-04-22,St. Louis Blues,0,Central,Western
2012-13,2013-04-24,St. Louis Blues,2,Central,Western
2012-13,2013-04-26,St. Louis Blues,2,Central,Western
2012-13,2013-04-28,St. Louis Blues,2,Central,Western
2012-13,2013-01-20,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-01-21,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-01-23,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-01-26,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-01-27,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-01-30,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-02-02,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-02-03,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-02-06,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-02-08,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-02-11,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-02-13,Tampa Bay Lightning,1,Southeast,Eastern
2012-13,2013-02-15,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-02-16,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-02-20,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-02-22,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-02-24,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-02-25,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-02-27,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-01,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-02,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-05,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-06,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-03-08,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-10,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-12,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-03-14,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-16,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-03-18,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-03-20,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-23,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-25,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-03-26,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-03-29,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-04-02,Tampa Bay Lightning,1,Southeast,Eastern
2012-13,2013-04-04,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-04-06,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-04-07,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-04-09,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-04-11,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-04-13,Tampa Bay Lightning,1,Southeast,Eastern
2012-13,2013-04-14,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-04-17,Tampa Bay Lightning,1,Southeast,Eastern
2012-13,2013-04-18,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-04-21,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-04-24,Tampa Bay Lightning,2,Southeast,Eastern
2012-13,2013-04-25,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-04-27,Tampa Bay Lightning,0,Southeast,Eastern
2012-13,2013-01-20,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-01-22,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-01-24,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-01-25,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-01-27,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-01-30,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-01,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-03,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-02-05,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-02-06,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-08,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-10,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-12,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-15,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-02-17,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-19,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-20,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-02-22,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-24,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-02-26,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-02-28,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-03-01,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-03-05,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-03-07,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-03-08,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-03-10,Toronto Maple Leafs,1,Northeast,Eastern
2012-13,2013-03-13,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-03-14,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-03-16,Toronto Maple Leafs,1,Northeast,Eastern
2012-13,2013-03-20,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-03-21,Toronto Maple Leafs,1,Northeast,Eastern
2012-13,2013-03-23,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-03-25,Toronto Maple Leafs,1,Northeast,Eastern
2012-13,2013-03-26,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-03-28,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-03-30,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-04-04,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-04-06,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-04-08,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-04-10,Toronto Maple Leafs,1,Northeast,Eastern
2012-13,2013-04-13,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-04-15,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-04-16,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-04-18,Toronto Maple Leafs,0,Northeast,Eastern
