season,date,team,points,division,conference
2020-21,2021-02-26,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-02-28,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-02-28,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-03-03,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-05,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-03-06,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-08,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-09,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-12,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-14,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-15,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-16,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-03-18,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-03-20,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-21,Pittsburgh Penguins,1,MassMutual East,Eastern
2020-21,2021-03-25,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-25,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-27,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-03-29,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-01,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-03,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-04-06,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-04-08,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-09,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-11,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-15,Pittsburgh Penguins,1,MassMutual East,Eastern
2020-21,2021-04-17,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-18,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-04-20,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-22,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-24,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-25,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-04-27,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-04-29,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-05-01,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-05-03,Pittsburgh Penguins,0,MassMutual East,Eastern
2020-21,2021-05-04,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-05-06,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-05-08,Pittsburgh Penguins,2,MassMutual East,Eastern
2020-21,2021-01-15,San Jose Sharks,2,Honda West,Western
2020-21,2021-01-16,San Jose Sharks,0,Honda West,Western
2020-21,2021-01-19,San Jose Sharks,0,Honda West,Western
2020-21,2021-01-21,San Jose Sharks,2,Honda West,Western
2020-21,2021-01-23,San Jose Sharks,0,Honda West,Western
2020-21,2021-01-25,San Jose Sharks,2,Honda West,Western
2020-21,2021-01-27,San Jose Sharks,0,Honda West,Western
2020-21,2021-01-29,San Jose Sharks,0,Honda West,Western
2020-21,2021-02-06,San Jose Sharks,2,Honda West,Western
2020-21,2021-02-07,San Jose Sharks,1,Honda West,Western
2020-21,2021-02-10,San Jose Sharks,2,Honda West,Western
2020-21,2021-02-12,San Jose Sharks,0,Honda West,Western
2020-21,2021-02-13,San Jose Sharks,0,Honda West,Western
2020-21,2021-02-16,San Jose Sharks,2,Honda West,Western
2020-21,2021-02-19,San Jose Sharks,1,Honda West,Western
2020-21,2021-02-21,San Jose Sharks,2,Honda West,Western
2020-21,2021-02-23,San Jose Sharks,0,Honda West,Western
2020-21,2021-02-28,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-02,San Jose Sharks,2,Honda West,Western
2020-21,2021-03-04,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-06,San Jose Sharks,1,Honda West,Western
2020-21,2021-03-07,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-09,San Jose Sharks,2,Honda West,Western
2020-21,2021-03-13,San Jose Sharks,2,Honda West,Western
2020-21,2021-03-14,San Jose Sharks,2,Honda West,Western
2020-21,2021-03-16,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-18,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-20,San Jose Sharks,1,Honda West,Western
2020-21,2021-03-21,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-23,San Jose Sharks,2,Honda West,Western
2020-21,2021-03-25,San Jose Sharks,2,Honda West,Western
2020-21,2021-03-27,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-28,San Jose Sharks,0,Honda West,Western
2020-21,2021-03-30,San Jose Sharks,2,Honda West,Western
2020-21,2021-04-01,San Jose Sharks,2,Honda West,Western
2020-21,2021-04-03,San Jose Sharks,2,Honda West,Western
2020-21,2021-04-04,San Jose Sharks,2,Honda West,Western
2020-21,2021-04-07,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-10,San Jose Sharks,2,Honda West,Western
2020-21,2021-04-11,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-13,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-15,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-17,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-18,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-20,San Jose Sharks,1,Honda West,Western
2020-21,2021-04-22,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-25,San Jose Sharks,0,Honda West,Western
2020-21,2021-04-27,San Jose Sharks,2,Honda West,Western
2020-21,2021-04-29,San Jose Sharks,2,Honda West,Western
2020-21,2021-05-01,San Jose Sharks,0,Honda West,Western
2020-21,2021-05-02,San Jose Sharks,0,Honda West,Western
2020-21,2021-05-04,San Jose Sharks,1,Honda West,Western
2020-21,2021-05-06,San Jose Sharks,2,Honda West,Western
2020-21,2021-05-08,San Jose Sharks,0,Honda West,Western
2020-21,2021-05-09,San Jose Sharks,1,Honda West,Western
2020-21,2021-05-13,San Jose Sharks,0,Honda West,Western
2020-21,2021-01-14,St. Louis Blues,2,Honda West,Western
2020-21,2021-01-16,St. Louis Blues,0,Honda West,Western
2020-21,2021-01-19,St. Louis Blues,2,Honda West,Western
2020-21,2021-01-21,St. Louis Blues,1,Honda West,Western
2020-21,2021-01-24,St. Louis Blues,2,Honda West,Western
2020-21,2021-01-25,St. Louis Blues,0,Honda West,Western
2020-21,2021-01-27,St. Louis Blues,2,Honda West,Western
2020-21,2021-01-31,St. Louis Blues,2,Honda West,Western
2020-21,2021-02-01,St. Louis Blues,2,Honda West,Western
2020-21,2021-02-03,St. Louis Blues,2,Honda West,Western
2020-21,2021-02-05,St. Louis Blues,0,Honda West,Western
2020-21,2021-02-06,St. Louis Blues,0,Honda West,Western
2020-21,2021-02-09,St. Louis Blues,1,Honda West,Western
2020-21,2021-02-13,St. Louis Blues,2,Honda West,Western
2020-21,2021-02-14,St. Louis Blues,2,Honda West,Western
2020-21,2021-02-15,St. Louis Blues,0,Honda West,Western
2020-21,2021-02-19,St. Louis Blues,2,Honda West,Western
2020-21,2021-02-21,St. Louis Blues,0,Honda West,Western
2020-21,2021-02-23,St. Louis Blues,0,Honda West,Western
2020-21,2021-02-25,St. Louis Blues,0,Honda West,Western
2020-21,2021-02-28,St. Louis Blues,2,Honda West,Western
2020-21,2021-03-02,St. Louis Blues,2,Honda West,Western
2020-21,2021-03-04,St. Louis Blues,2,Honda West,Western
2020-21,2021-03-06,St. Louis Blues,2,Honda West,Western
2020-21,2021-03-07,St. Louis Blues,1,Honda West,Western
2020-21,2021-03-09,St. Louis Blues,1,Honda West,Western
2020-21,2021-03-13,St. Louis Blues,1,Honda West,Western
2020-21,2021-03-14,St. Louis Blues,0,Honda West,Western
2020-21,2021-03-18,St. Louis Blues,0,Honda West,Western
2020-21,2021-03-20,St. Louis Blues,2,Honda West,Western
2020-21,2021-03-21,St. Louis Blues,2,Honda West,Western
2020-21,2021-03-23,St. Louis Blues,0,Honda West,Western
2020-21,2021-03-26,St. Louis Blues,0,Honda West,Western
2020-21,2021-03-27,St. Louis Blues,0,Honda West,Western
2020-21,2021-03-28,St. Louis Blues,1,Honda West,Western
2020-21,2021-04-03,St. Louis Blues,0,Honda West,Western
2020-21,2021-04-04,St. Louis Blues,0,Honda West,Western
2020-21,2021-04-06,St. Louis Blues,0,Honda West,Western
2020-21,2021-04-08,St. Louis Blues,2,Honda West,Western
2020-21,2021-04-10,St. Louis Blues,2,Honda West,Western
2020-21,2021-04-11,St. Louis Blues,2,Honda West,Western
2020-21,2021-04-14,St. Louis Blues,0,Honda West,Western
2020-21,2021-04-17,St. Louis Blues,0,Honda West,Western
2020-21,2021-04-23,St. Louis Blues,0,Honda West,Western
2020-21,2021-04-24,St. Louis Blues,2,Honda West,Western
2020-21,2021-04-26,St. Louis Blues,2,Honda West,Western
2020-21,2021-04-28,St. Louis Blues,2,Honda West,Western
2020-21,2021-04-30,St. Louis Blues,2,Honda West,Western
2020-21,2021-05-02,St. Louis Blues,1,Honda West,Western
2020-21,2021-05-04,St. Louis Blues,2,Honda West,Western
2020-21,2021-05-06,St. Louis Blues,1,Honda West,Western
2020-21,2021-05-08,St. Louis Blues,1,Honda West,Western
2020-21,2021-05-09,St. Louis Blues,0,Honda West,Western
2020-21,2021-05-11,St. Louis Blues,2,Honda West,Western
2020-21,2021-05-13,St. Louis Blues,2,Honda West,Western
2020-21,2021-05-14,St. Louis Blues,2,Honda West,Western
2020-21,2021-01-14,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-01-16,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-01-22,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-01-23,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-01-29,Tampa Bay Lightning,1,Discover Central,Eastern
2020-21,2021-01-31,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-02,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-03,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-06,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-09,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-10,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-12,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-02-14,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-16,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-02-21,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-02-23,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-24,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-26,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-02-28,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-03,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-05,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-06,Tampa Bay Lightning,1,Discover Central,Eastern
2020-21,2021-03-07,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-10,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-12,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-03-14,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-15,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-03-17,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-18,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-20,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-21,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-24,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-03-26,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-03-27,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-03-30,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-04-01,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-03,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-04,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-04-06,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-04-08,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-11,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-14,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-04-15,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-17,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-04-19,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-20,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-04-22,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-25,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-28,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-04-29,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-05-01,Tampa Bay Lightning,1,Discover Central,Eastern
2020-21,2021-05-02,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-05-05,Tampa Bay Lightning,2,Discover Central,Eastern
2020-21,2021-05-07,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-05-08,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-05-10,Tampa Bay Lightning,0,Discover Central,Eastern
2020-21,2021-01-14,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-01-16,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-01-17,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-01-19,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-01-21,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-01-23,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-01-24,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-01-27,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-01-29,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-01-31,Toronto Maple Leafs,1,Scotia North,Eastern
2020-21,2021-02-05,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-07,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-09,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-11,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-14,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-02-16,Toronto Maple Leafs,1,Scotia North,Eastern
2020-21,2021-02-18,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-19,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-21,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-23,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-02-25,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-02-28,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-03-02,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-03-04,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-03-05,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-03-07,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-03-10,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-03-12,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-03-14,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-03-14,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-03-19,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-03-20,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-03-25,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-03-27,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-03-29,Toronto Maple Leafs,1,Scotia North,Eastern
2020-21,2021-03-31,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-03,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-05,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-06,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-07,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-10,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-12,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-04-13,Toronto Maple Leafs,1,Scotia North,Eastern
2020-21,2021-04-15,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-04-18,Toronto Maple Leafs,1,Scotia North,Eastern
2020-21,2021-04-21,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-04-22,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-24,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-29,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-04-29,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-05-01,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-05-03,Toronto Maple Leafs,1,Scotia North,Eastern
2020-21,2021-05-06,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-05-08,Toronto Maple Leafs,2,Scotia North,Eastern
2020-21,2021-05-13,Toronto Maple Leafs,1,Scotia North,Eastern
2020-21,2021-05-15,Toronto Maple Leafs,0,Scotia North,Eastern
2020-21,2021-01-14,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-01-15,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-01-17,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-01-19,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-01-21,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-01-22,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-01-24,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-01-26,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-01-28,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-01-29,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-01-31,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-02-02,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-03,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-05,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-07,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-09,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-12,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-14,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-02-16,Vancouver Canucks,1,Scotia North,Western
2020-21,2021-02-18,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-02-20,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-22,Vancouver Canucks,1,Scotia North,Western
2020-21,2021-02-24,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-02-26,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-03-02,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-03,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-03-05,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-07,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-09,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-11,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-03-14,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-15,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-17,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-19,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-03-20,Vancouver Canucks,1,Scotia North,Western
2020-21,2021-03-23,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-03-25,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-04-18,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-04-21,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-04-23,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-04-25,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-04-26,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-04-28,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-04-29,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-05-01,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-05-04,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-05-05,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-05-07,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-05-09,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-05-11,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-05-12,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-05-14,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-05-15,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-05-17,Vancouver Canucks,1,Scotia North,Western
2020-21,2021-05-18,Vancouver Canucks,2,Scotia North,Western
2020-21,2021-05-19,Vancouver Canucks,0,Scotia North,Western
2020-21,2021-01-15,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-01-17,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-01-19,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-01-21,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-01-23,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-01-24,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-01-27,Vegas Golden Knights,1,Honda West,Western
2020-21,2021-02-06,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-02-07,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-02-10,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-02-12,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-02-13,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-02-15,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-02-17,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-02-20,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-02-23,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-02-28,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-02,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-04,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-06,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-07,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-09,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-03-11,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-03-13,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-14,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-16,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-18,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-20,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-21,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-03-23,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-26,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-03-27,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-03-30,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-01,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-04-02,Vegas Golden Knights,1,Honda West,Western
2020-21,2021-04-04,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-04-06,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-08,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-04-10,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-11,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-13,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-15,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-17,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-18,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-20,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-22,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-25,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-04-29,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-05-01,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-05-02,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-05-04,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-05-06,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-05-08,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-05-09,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-05-11,Vegas Golden Knights,0,Honda West,Western
2020-21,2021-05-13,Vegas Golden Knights,2,Honda West,Western
2020-21,2021-01-15,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-01-16,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-01-17,Washington Capitals,1,MassMutual East,Eastern
2020-21,2021-01-20,Washington Capitals,1,MassMutual East,Eastern
2020-21,2021-01-23,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-01-24,Washington Capitals,1,MassMutual East,Eastern
2020-21,2021-01-27,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-01-29,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-01-31,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-02-02,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-02-05,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-02-07,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-02-14,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-02-17,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-02-19,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-02-20,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-02-21,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-02-24,Washington Capitals,1,MassMutual East,Eastern
2020-21,2021-02-26,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-02-27,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-02-28,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-04,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-06,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-03-08,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-10,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-12,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-14,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-15,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-16,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-19,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-20,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-03-25,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-26,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-28,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-03-30,Washington Capitals,0,MassMutual East,Eastern
