season,date,team,points,division,conference
2011-12,2011-11-19,Chicago Blackhawks,0,Central,Western
2011-12,2011-11-20,Chicago Blackhawks,0,Central,Western
2011-12,2011-11-24,Chicago Blackhawks,0,Central,Western
2011-12,2011-11-25,Chicago Blackhawks,2,Central,Western
2011-12,2011-11-27,Chicago Blackhawks,2,Central,Western
2011-12,2011-11-30,Chicago Blackhawks,0,Central,Western
2011-12,2011-12-03,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-04,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-06,Chicago Blackhawks,1,Central,Western
2011-12,2011-12-09,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-12,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-15,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-17,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-19,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-21,Chicago Blackhawks,0,Central,Western
2011-12,2011-12-22,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-27,Chicago Blackhawks,2,Central,Western
2011-12,2011-12-29,Chicago Blackhawks,0,Central,Western
2011-12,2011-12-31,Chicago Blackhawks,2,Central,Western
2011-12,2012-01-03,Chicago Blackhawks,0,Central,Western
2011-12,2012-01-06,Chicago Blackhawks,0,Central,Western
2011-12,2012-01-07,Chicago Blackhawks,0,Central,Western
2011-12,2012-01-09,Chicago Blackhawks,1,Central,Western
2011-12,2012-01-11,Chicago Blackhawks,2,Central,Western
2011-12,2012-01-13,Chicago Blackhawks,2,Central,Western
2011-12,2012-01-14,Chicago Blackhawks,1,Central,Western
2011-12,2012-01-16,Chicago Blackhawks,2,Central,Western
2011-12,2012-01-19,Chicago Blackhawks,2,Central,Western
2011-12,2012-01-21,Chicago Blackhawks,2,Central,Western
2011-12,2012-01-22,Chicago Blackhawks,0,Central,Western
2011-12,2012-01-25,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-01,Chicago Blackhawks,1,Central,Western
2011-12,2012-02-03,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-04,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-08,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-11,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-12,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-15,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-17,Chicago Blackhawks,2,Central,Western
2011-12,2012-02-18,Chicago Blackhawks,2,Central,Western
2011-12,2012-02-19,Chicago Blackhawks,2,Central,Western
2011-12,2012-02-22,Chicago Blackhawks,2,Central,Western
2011-12,2012-02-24,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-26,Chicago Blackhawks,0,Central,Western
2011-12,2012-02-27,Chicago Blackhawks,0,Central,Western
2011-12,2012-03-01,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-03,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-04,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-07,Chicago Blackhawks,0,Central,Western
2011-12,2012-03-10,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-12,Chicago Blackhawks,1,Central,Western
2011-12,2012-03-14,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-17,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-18,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-20,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-22,Chicago Blackhawks,2,Central,Western
2011-12,2012-03-25,Chicago Blackhawks,0,Central,Western
2011-12,2012-03-27,Chicago Blackhawks,1,Central,Western
2011-12,2012-03-30,Chicago Blackhawks,2,Central,Western
2011-12,2012-04-01,Chicago Blackhawks,1,Central,Western
2011-12,2012-04-01,Chicago Blackhawks,2,Central,Western
2011-12,2012-04-06,Chicago Blackhawks,1,Central,Western
2011-12,2012-04-07,Chicago Blackhawks,2,Central,Western
2011-12,2011-10-09,Colorado Avalanche,0,Northwest,Western
2011-12,2011-10-10,Colorado Avalanche,2,Northwest,Western
2011-12,2011-10-12,Colorado Avalanche,2,Northwest,Western
2011-12,2011-10-13,Colorado Avalanche,2,Northwest,Western
2011-12,2011-10-15,Colorado Avalanche,2,Northwest,Western
2011-12,2011-10-17,Colorado Avalanche,2,Northwest,Western
2011-12,2011-10-21,Colorado Avalanche,0,Northwest,Western
2011-12,2011-10-23,Colorado Avalanche,2,Northwest,Western
2011-12,2011-10-27,Colorado Avalanche,0,Northwest,Western
2011-12,2011-10-29,Colorado Avalanche,0,Northwest,Western
2011-12,2011-10-31,Colorado Avalanche,2,Northwest,Western
2011-12,2011-11-03,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-05,Colorado Avalanche,1,Northwest,Western
2011-12,2011-11-07,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-09,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-11,Colorado Avalanche,2,Northwest,Western
2011-12,2011-11-13,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-16,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-18,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-19,Colorado Avalanche,2,Northwest,Western
2011-12,2011-11-21,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-24,Colorado Avalanche,0,Northwest,Western
2011-12,2011-11-27,Colorado Avalanche,2,Northwest,Western
2011-12,2011-11-29,Colorado Avalanche,0,Northwest,Western
2011-12,2011-12-01,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-03,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-05,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-07,Colorado Avalanche,0,Northwest,Western
2011-12,2011-12-09,Colorado Avalanche,0,Northwest,Western
2011-12,2011-12-10,Colorado Avalanche,0,Northwest,Western
2011-12,2011-12-14,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-16,Colorado Avalanche,0,Northwest,Western
2011-12,2011-12-18,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-20,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-22,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-24,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-26,Colorado Avalanche,2,Northwest,Western
2011-12,2011-12-28,Colorado Avalanche,0,Northwest,Western
2011-12,2011-12-30,Colorado Avalanche,2,Northwest,Western
2011-12,2012-01-01,Colorado Avalanche,2,Northwest,Western
2011-12,2012-01-03,Colorado Avalanche,2,Northwest,Western
2011-12,2012-01-07,Colorado Avalanche,2,Northwest,Western
2011-12,2012-01-08,Colorado Avalanche,0,Northwest,Western
2011-12,2012-01-11,Colorado Avalanche,0,Northwest,Western
2011-12,2012-01-13,Colorado Avalanche,1,Northwest,Western
2011-12,2012-01-14,Colorado Avalanche,2,Northwest,Western
2011-12,2012-01-16,Colorado Avalanche,0,Northwest,Western
2011-12,2012-01-19,Colorado Avalanche,2,Northwest,Western
2011-12,2012-01-22,Colorado Avalanche,2,Northwest,Western
2011-12,2012-01-23,Colorado Avalanche,0,Northwest,Western
2011-12,2012-01-25,Colorado Avalanche,0,Northwest,Western
2011-12,2012-02-01,Colorado Avalanche,0,Northwest,Western
2011-12,2012-02-03,Colorado Avalanche,0,Northwest,Western
2011-12,2012-02-04,Colorado Avalanche,1,Northwest,Western
2011-12,2012-02-08,Colorado Avalanche,2,Northwest,Western
2011-12,2012-02-11,Colorado Avalanche,2,Northwest,Western
2011-12,2012-02-12,Colorado Avalanche,1,Northwest,Western
2011-12,2012-02-16,Colorado Avalanche,0,Northwest,Western
2011-12,2012-02-18,Colorado Avalanche,2,Northwest,Western
2011-12,2012-02-20,Colorado Avalanche,0,Northwest,Western
2011-12,2012-02-23,Colorado Avalanche,2,Northwest,Western
2011-12,2012-02-25,Colorado Avalanche,2,Northwest,Western
2011-12,2012-02-26,Colorado Avalanche,2,Northwest,Western
2011-12,2012-02-28,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-02,Colorado Avalanche,0,Northwest,Western
2011-12,2012-03-04,Colorado Avalanche,0,Northwest,Western
2011-12,2012-03-05,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-07,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-09,Colorado Avalanche,0,Northwest,Western
2011-12,2012-03-10,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-13,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-14,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-15,Colorado Avalanche,1,Northwest,Western
2011-12,2012-03-17,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-21,Colorado Avalanche,2,Northwest,Western
2011-12,2012-03-23,Colorado Avalanche,0,Northwest,Western
2011-12,2012-03-25,Colorado Avalanche,1,Northwest,Western
2011-12,2012-03-27,Colorado Avalanche,0,Northwest,Western
2011-12,2012-03-29,Colorado Avalanche,0,Northwest,Western
2011-12,2012-03-31,Colorado Avalanche,2,Northwest,Western
2011-12,2012-04-06,Colorado Avalanche,0,Northwest,Western
2011-12,2012-04-08,Colorado Avalanche,0,Northwest,Western
2011-12,2011-10-07,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-09,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-10,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-12,Columbus Blue Jackets,1,Central,Western
2011-12,2011-10-16,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-18,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-21,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-22,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-25,Columbus Blue Jackets,2,Central,Western
2011-12,2011-10-27,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-30,Columbus Blue Jackets,0,Central,Western
2011-12,2011-10-30,Columbus Blue Jackets,2,Central,Western
2011-12,2011-11-03,Columbus Blue Jackets,0,Central,Western
2011-12,2011-11-05,Columbus Blue Jackets,0,Central,Western
2011-12,2011-11-11,Columbus Blue Jackets,0,Central,Western
2011-12,2011-11-13,Columbus Blue Jackets,2,Central,Western
2011-12,2011-11-16,Columbus Blue Jackets,0,Central,Western
2011-12,2011-11-18,Columbus Blue Jackets,1,Central,Western
2011-12,2011-11-20,Columbus Blue Jackets,2,Central,Western
2011-12,2011-11-22,Columbus Blue Jackets,2,Central,Western
2011-12,2011-11-24,Columbus Blue Jackets,1,Central,Western
2011-12,2011-11-26,Columbus Blue Jackets,2,Central,Western
2011-12,2011-11-27,Columbus Blue Jackets,0,Central,Western
2011-12,2011-11-30,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-02,Columbus Blue Jackets,2,Central,Western
2011-12,2011-12-03,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-07,Columbus Blue Jackets,2,Central,Western
2011-12,2011-12-09,Columbus Blue Jackets,1,Central,Western
2011-12,2011-12-11,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-14,Columbus Blue Jackets,2,Central,Western
2011-12,2011-12-16,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-18,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-19,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-23,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-27,Columbus Blue Jackets,0,Central,Western
2011-12,2011-12-28,Columbus Blue Jackets,1,Central,Western
2011-12,2011-12-30,Columbus Blue Jackets,2,Central,Western
2011-12,2012-01-01,Columbus Blue Jackets,0,Central,Western
2011-12,2012-01-06,Columbus Blue Jackets,0,Central,Western
2011-12,2012-01-07,Columbus Blue Jackets,2,Central,Western
2011-12,2012-01-09,Columbus Blue Jackets,0,Central,Western
2011-12,2012-01-11,Columbus Blue Jackets,0,Central,Western
2011-12,2012-01-14,Columbus Blue Jackets,2,Central,Western
2011-12,2012-01-15,Columbus Blue Jackets,0,Central,Western
2011-12,2012-01-18,Columbus Blue Jackets,2,Central,Western
2011-12,2012-01-20,Columbus Blue Jackets,0,Central,Western
2011-12,2012-01-22,Columbus Blue Jackets,1,Central,Western
2011-12,2012-01-24,Columbus Blue Jackets,0,Central,Western
2011-12,2012-01-25,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-01,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-02,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-04,Columbus Blue Jackets,2,Central,Western
2011-12,2012-02-08,Columbus Blue Jackets,2,Central,Western
2011-12,2012-02-10,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-12,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-12,Columbus Blue Jackets,2,Central,Western
2011-12,2012-02-15,Columbus Blue Jackets,2,Central,Western
2011-12,2012-02-18,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-20,Columbus Blue Jackets,1,Central,Western
2011-12,2012-02-22,Columbus Blue Jackets,2,Central,Western
2011-12,2012-02-25,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-26,Columbus Blue Jackets,0,Central,Western
2011-12,2012-02-29,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-02,Columbus Blue Jackets,2,Central,Western
2011-12,2012-03-04,Columbus Blue Jackets,2,Central,Western
2011-12,2012-03-07,Columbus Blue Jackets,2,Central,Western
2011-12,2012-03-09,Columbus Blue Jackets,2,Central,Western
2011-12,2012-03-11,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-11,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-15,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-18,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-19,Columbus Blue Jackets,2,Central,Western
2011-12,2012-03-20,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-23,Columbus Blue Jackets,2,Central,Western
2011-12,2012-03-25,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-26,Columbus Blue Jackets,0,Central,Western
2011-12,2012-03-28,Columbus Blue Jackets,2,Central,Western
2011-12,2012-03-30,Columbus Blue Jackets,2,Central,Western
2011-12,2012-04-01,Columbus Blue Jackets,2,Central,Western
2011-12,2012-04-04,Columbus Blue Jackets,0,Central,Western
2011-12,2012-04-06,Columbus Blue Jackets,2,Central,Western
2011-12,2012-04-07,Columbus Blue Jackets,2,Central,Western
2011-12,2011-10-08,Dallas Stars,2,Pacific,Western
2011-12,2011-10-09,Dallas Stars,0,Pacific,Western
2011-12,2011-10-10,Dallas Stars,2,Pacific,Western
2011-12,2011-10-14,Dallas Stars,2,Pacific,Western
2011-12,2011-10-16,Dallas Stars,2,Pacific,Western
2011-12,2011-10-18,Dallas Stars,2,Pacific,Western
2011-12,2011-10-22,Dallas Stars,2,Pacific,Western
2011-12,2011-10-23,Dallas Stars,0,Pacific,Western
2011-12,2011-10-26,Dallas Stars,2,Pacific,Western
2011-12,2011-10-28,Dallas Stars,0,Pacific,Western
2011-12,2011-10-30,Dallas Stars,2,Pacific,Western
2011-12,2011-11-05,Dallas Stars,2,Pacific,Western
2011-12,2011-11-06,Dallas Stars,2,Pacific,Western
2011-12,2011-11-09,Dallas Stars,2,Pacific,Western
2011-12,2011-11-12,Dallas Stars,0,Pacific,Western
2011-12,2011-11-13,Dallas Stars,0,Pacific,Western
2011-12,2011-11-16,Dallas Stars,0,Pacific,Western
2011-12,2011-11-19,Dallas Stars,0,Pacific,Western
2011-12,2011-11-20,Dallas Stars,0,Pacific,Western
2011-12,2011-11-22,Dallas Stars,2,Pacific,Western
2011-12,2011-11-24,Dallas Stars,2,Pacific,Western
2011-12,2011-11-26,Dallas Stars,1,Pacific,Western
2011-12,2011-11-27,Dallas Stars,0,Pacific,Western
2011-12,2011-11-29,Dallas Stars,2,Pacific,Western
2011-12,2011-12-02,Dallas Stars,2,Pacific,Western
2011-12,2011-12-04,Dallas Stars,0,Pacific,Western
2011-12,2011-12-09,Dallas Stars,0,Pacific,Western
2011-12,2011-12-11,Dallas Stars,2,Pacific,Western
2011-12,2011-12-14,Dallas Stars,2,Pacific,Western
2011-12,2011-12-16,Dallas Stars,2,Pacific,Western
2011-12,2011-12-17,Dallas Stars,0,Pacific,Western
2011-12,2011-12-20,Dallas Stars,2,Pacific,Western
2011-12,2011-12-22,Dallas Stars,0,Pacific,Western
2011-12,2011-12-24,Dallas Stars,2,Pacific,Western
2011-12,2011-12-27,Dallas Stars,0,Pacific,Western
2011-12,2011-12-30,Dallas Stars,0,Pacific,Western
2011-12,2012-01-01,Dallas Stars,2,Pacific,Western
2011-12,2012-01-04,Dallas Stars,0,Pacific,Western
2011-12,2012-01-06,Dallas Stars,2,Pacific,Western
2011-12,2012-01-07,Dallas Stars,2,Pacific,Western
2011-12,2012-01-11,Dallas Stars,0,Pacific,Western
2011-12,2012-01-13,Dallas Stars,2,Pacific,Western
2011-12,2012-01-14,Dallas Stars,0,Pacific,Western
2011-12,2012-01-17,Dallas Stars,0,Pacific,Western
2011-12,2012-01-18,Dallas Stars,1,Pacific,Western
2011-12,2012-01-21,Dallas Stars,0,Pacific,Western
2011-12,2012-01-22,Dallas Stars,0,Pacific,Western
2011-12,2012-01-25,Dallas Stars,2,Pacific,Western
2011-12,2012-02-02,Dallas Stars,2,Pacific,Western
2011-12,2012-02-03,Dallas Stars,0,Pacific,Western
2011-12,2012-02-05,Dallas Stars,2,Pacific,Western
2011-12,2012-02-08,Dallas Stars,0,Pacific,Western
2011-12,2012-02-10,Dallas Stars,2,Pacific,Western
2011-12,2012-02-11,Dallas Stars,1,Pacific,Western
2011-12,2012-02-12,Dallas Stars,0,Pacific,Western
2011-12,2012-02-15,Dallas Stars,0,Pacific,Western
2011-12,2012-02-17,Dallas Stars,2,Pacific,Western
2011-12,2012-02-19,Dallas Stars,1,Pacific,Western
2011-12,2012-02-20,Dallas Stars,0,Pacific,Western
2011-12,2012-02-22,Dallas Stars,2,Pacific,Western
2011-12,2012-02-24,Dallas Stars,2,Pacific,Western
2011-12,2012-02-25,Dallas Stars,2,Pacific,Western
2011-12,2012-02-26,Dallas Stars,2,Pacific,Western
2011-12,2012-03-01,Dallas Stars,1,Pacific,Western
2011-12,2012-03-03,Dallas Stars,2,Pacific,Western
2011-12,2012-03-04,Dallas Stars,2,Pacific,Western
2011-12,2012-03-07,Dallas Stars,2,Pacific,Western
2011-12,2012-03-09,Dallas Stars,2,Pacific,Western
2011-12,2012-03-11,Dallas Stars,2,Pacific,Western
2011-12,2012-03-14,Dallas Stars,2,Pacific,Western
2011-12,2012-03-15,Dallas Stars,0,Pacific,Western
2011-12,2012-03-17,Dallas Stars,0,Pacific,Western
2011-12,2012-03-21,Dallas Stars,2,Pacific,Western
2011-12,2012-03-23,Dallas Stars,0,Pacific,Western
2011-12,2012-03-24,Dallas Stars,2,Pacific,Western
2011-12,2012-03-27,Dallas Stars,0,Pacific,Western
2011-12,2012-03-29,Dallas Stars,2,Pacific,Western
2011-12,2012-03-31,Dallas Stars,0,Pacific,Western
2011-12,2012-04-01,Dallas Stars,0,Pacific,Western
2011-12,2012-04-04,Dallas Stars,0,Pacific,Western
2011-12,2012-04-06,Dallas Stars,0,Pacific,Western
2011-12,2012-04-08,Dallas Stars,0,Pacific,Western
2011-12,2011-10-07,Detroit Red Wings,2,Central,Western
2011-12,2011-10-09,Detroit Red Wings,2,Central,Western
2011-12,2011-10-14,Detroit Red Wings,2,Central,Western
2011-12,2011-10-16,Detroit Red Wings,2,Central,Western
2011-12,2011-10-21,Detroit Red Wings,2,Central,Western
2011-12,2011-10-22,Detroit Red Wings,0,Central,Western
2011-12,2011-10-25,Detroit Red Wings,0,Central,Western
2011-12,2011-10-28,Detroit Red Wings,0,Central,Western
2011-12,2011-10-30,Detroit Red Wings,0,Central,Western
2011-12,2011-11-01,Detroit Red Wings,1,Central,Western
2011-12,2011-11-03,Detroit Red Wings,0,Central,Western
2011-12,2011-11-05,Detroit Red Wings,2,Central,Western
2011-12,2011-11-09,Detroit Red Wings,2,Central,Western
2011-12,2011-11-12,Detroit Red Wings,2,Central,Western
2011-12,2011-11-13,Detroit Red Wings,2,Central,Western
2011-12,2011-11-16,Detroit Red Wings,0,Central,Western
2011-12,2011-11-18,Detroit Red Wings,0,Central,Western
2011-12,2011-11-19,Detroit Red Wings,2,Central,Western
2011-12,2011-11-21,Detroit Red Wings,2,Central,Western
2011-12,2011-11-24,Detroit Red Wings,2,Central,Western
2011-12,2011-11-25,Detroit Red Wings,2,Central,Western
2011-12,2011-11-27,Detroit Red Wings,2,Central,Western
2011-12,2011-12-01,Detroit Red Wings,2,Central,Western
2011-12,2011-12-03,Detroit Red Wings,2,Central,Western
2011-12,2011-12-05,Detroit Red Wings,0,Central,Western
2011-12,2011-12-07,Detroit Red Wings,0,Central,Western
2011-12,2011-12-09,Detroit Red Wings,2,Central,Western
2011-12,2011-12-11,Detroit Red Wings,2,Central,Western
2011-12,2011-12-14,Detroit Red Wings,2,Central,Western
2011-12,2011-12-16,Detroit Red Wings,0,Central,Western
2011-12,2011-12-18,Detroit Red Wings,2,Central,Western
2011-12,2011-12-20,Detroit Red Wings,2,Central,Western
2011-12,2011-12-22,Detroit Red Wings,0,Central,Western
2011-12,2011-12-23,Detroit Red Wings,0,Central,Western
2011-12,2011-12-27,Detroit Red Wings,2,Central,Western
2011-12,2011-12-28,Detroit Red Wings,2,Central,Western
2011-12,2011-12-31,Detroit Red Wings,0,Central,Western
2011-12,2012-01-01,Detroit Red Wings,2,Central,Western
2011-12,2012-01-04,Detroit Red Wings,2,Central,Western
2011-12,2012-01-08,Detroit Red Wings,0,Central,Western
2011-12,2012-01-09,Detroit Red Wings,2,Central,Western
2011-12,2012-01-11,Detroit Red Wings,0,Central,Western
2011-12,2012-01-13,Detroit Red Wings,2,Central,Western
2011-12,2012-01-14,Detroit Red Wings,2,Central,Western
2011-12,2012-01-17,Detroit Red Wings,2,Central,Western
2011-12,2012-01-18,Detroit Red Wings,2,Central,Western
2011-12,2012-01-20,Detroit Red Wings,2,Central,Western
2011-12,2012-01-22,Detroit Red Wings,2,Central,Western
2011-12,2012-01-24,Detroit Red Wings,2,Central,Western
2011-12,2012-01-26,Detroit Red Wings,0,Central,Western
2011-12,2012-02-01,Detroit Red Wings,2,Central,Western
2011-12,2012-02-03,Detroit Red Wings,2,Central,Western
2011-12,2012-02-05,Detroit Red Wings,1,Central,Western
2011-12,2012-02-07,Detroit Red Wings,0,Central,Western
2011-12,2012-02-09,Detroit Red Wings,2,Central,Western
2011-12,2012-02-11,Detroit Red Wings,2,Central,Western
2011-12,2012-02-13,Detroit Red Wings,2,Central,Western
2011-12,2012-02-15,Detroit Red Wings,2,Central,Western
2011-12,2012-02-18,Detroit Red Wings,2,Central,Western
2011-12,2012-02-19,Detroit Red Wings,2,Central,Western
2011-12,2012-02-22,Detroit Red Wings,0,Central,Western
2011-12,2012-02-24,Detroit Red Wings,1,Central,Western
2011-12,2012-02-26,Detroit Red Wings,0,Central,Western
2011-12,2012-02-29,Detroit Red Wings,2,Central,Western
2011-12,2012-03-03,Detroit Red Wings,2,Central,Western
2011-12,2012-03-04,Detroit Red Wings,0,Central,Western
2011-12,2012-03-07,Detroit Red Wings,0,Central,Western
2011-12,2012-03-10,Detroit Red Wings,2,Central,Western
2011-12,2012-03-11,Detroit Red Wings,0,Central,Western
2011-12,2012-03-14,Detroit Red Wings,0,Central,Western
2011-12,2012-03-15,Detroit Red Wings,0,Central,Western
2011-12,2012-03-18,Detroit Red Wings,1,Central,Western
2011-12,2012-03-19,Detroit Red Wings,0,Central,Western
2011-12,2012-03-21,Detroit Red Wings,1,Central,Western
2011-12,2012-03-24,Detroit Red Wings,2,Central,Western
2011-12,2012-03-26,Detroit Red Wings,2,Central,Western
2011-12,2012-03-28,Detroit Red Wings,0,Central,Western
2011-12,2012-03-30,Detroit Red Wings,0,Central,Western
2011-12,2012-04-01,Detroit Red Wings,2,Central,Western
2011-12,2012-04-04,Detroit Red Wings,2,Central,Western
2011-12,2012-04-05,Detroit Red Wings,0,Central,Western
2011-12,2012-04-07,Detroit Red Wings,1,Central,Western
2011-12,2011-10-10,Edmonton Oilers,2,Northwest,Western
2011-12,2011-10-14,Edmonton Oilers,1,Northwest,Western
2011-12,2011-10-16,Edmonton Oilers,0,Northwest,Western
2011-12,2011-10-18,Edmonton Oilers,2,Northwest,Western
2011-12,2011-10-19,Edmonton Oilers,0,Northwest,Western
2011-12,2011-10-21,Edmonton Oilers,1,Northwest,Western
2011-12,2011-10-23,Edmonton Oilers,2,Northwest,Western
2011-12,2011-10-26,Edmonton Oilers,2,Northwest,Western
2011-12,2011-10-28,Edmonton Oilers,2,Northwest,Western
2011-12,2011-10-29,Edmonton Oilers,2,Northwest,Western
2011-12,2011-10-31,Edmonton Oilers,2,Northwest,Western
2011-12,2011-11-04,Edmonton Oilers,2,Northwest,Western
2011-12,2011-11-06,Edmonton Oilers,0,Northwest,Western
2011-12,2011-11-09,Edmonton Oilers,2,Northwest,Western
2011-12,2011-11-11,Edmonton Oilers,0,Northwest,Western
2011-12,2011-11-12,Edmonton Oilers,0,Northwest,Western
2011-12,2011-11-14,Edmonton Oilers,0,Northwest,Western
2011-12,2011-11-18,Edmonton Oilers,0,Northwest,Western
2011-12,2011-11-20,Edmonton Oilers,2,Northwest,Western
2011-12,2011-11-22,Edmonton Oilers,0,Northwest,Western
2011-12,2011-11-23,Edmonton Oilers,2,Northwest,Western
2011-12,2011-11-25,Edmonton Oilers,2,Northwest,Western
2011-12,2011-11-27,Edmonton Oilers,0,Northwest,Western
2011-12,2011-11-29,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-01,Edmonton Oilers,1,Northwest,Western
2011-12,2011-12-03,Edmonton Oilers,2,Northwest,Western
2011-12,2011-12-04,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-08,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-10,Edmonton Oilers,2,Northwest,Western
2011-12,2011-12-11,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-16,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-18,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-20,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-23,Edmonton Oilers,2,Northwest,Western
2011-12,2011-12-27,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-30,Edmonton Oilers,0,Northwest,Western
2011-12,2011-12-31,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-03,Edmonton Oilers,2,Northwest,Western
2011-12,2012-01-04,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-06,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-07,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-12,Edmonton Oilers,1,Northwest,Western
2011-12,2012-01-14,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-16,Edmonton Oilers,2,Northwest,Western
2011-12,2012-01-18,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-20,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-22,Edmonton Oilers,0,Northwest,Western
2011-12,2012-01-24,Edmonton Oilers,2,Northwest,Western
2011-12,2012-01-25,Edmonton Oilers,1,Northwest,Western
2011-12,2012-02-01,Edmonton Oilers,2,Northwest,Western
2011-12,2012-02-03,Edmonton Oilers,2,Northwest,Western
2011-12,2012-02-05,Edmonton Oilers,2,Northwest,Western
2011-12,2012-02-07,Edmonton Oilers,0,Northwest,Western
2011-12,2012-02-09,Edmonton Oilers,0,Northwest,Western
2011-12,2012-02-11,Edmonton Oilers,2,Northwest,Western
2011-12,2012-02-16,Edmonton Oilers,1,Northwest,Western
2011-12,2012-02-18,Edmonton Oilers,0,Northwest,Western
2011-12,2012-02-20,Edmonton Oilers,0,Northwest,Western
