season,date,team,points,division,conference
2019-20,2019-12-24,Ottawa Senators,2,Atlantic,Eastern
2019-20,2019-12-29,Ottawa Senators,1,Atlantic,Eastern
2019-20,2019-12-31,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-01-03,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-01-05,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-01-08,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-01-11,Ottawa Senators,1,Atlantic,Eastern
2019-20,2020-01-12,Ottawa Senators,1,Atlantic,Eastern
2019-20,2020-01-15,Ottawa Senators,1,Atlantic,Eastern
2019-20,2020-01-17,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-01-18,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-01-28,Ottawa Senators,1,Atlantic,Eastern
2019-20,2020-01-29,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-02-01,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-02,Ottawa Senators,1,Atlantic,Eastern
2019-20,2020-02-05,Ottawa Senators,1,Atlantic,Eastern
2019-20,2020-02-07,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-08,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-12,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-14,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-02-16,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-16,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-02-19,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-02-21,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-23,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-25,Ottawa Senators,1,Atlantic,Eastern
2019-20,2020-02-26,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-02-28,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-03-01,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-03-04,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-03-06,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-03-08,Ottawa Senators,2,Atlantic,Eastern
2019-20,2020-03-11,Ottawa Senators,0,Atlantic,Eastern
2019-20,2020-03-12,Ottawa Senators,0,Atlantic,Eastern
2019-20,2019-10-05,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-10-09,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-10-13,Philadelphia Flyers,1,Metropolitan,Eastern
2019-20,2019-10-16,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-10-17,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-10-19,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-10-21,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-10-25,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-10-26,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-10-27,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-10-29,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-11-01,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-02,Philadelphia Flyers,1,Metropolitan,Eastern
2019-20,2019-11-06,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-08,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-10,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-11,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-14,Philadelphia Flyers,1,Metropolitan,Eastern
2019-20,2019-11-16,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-11-17,Philadelphia Flyers,1,Metropolitan,Eastern
2019-20,2019-11-20,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-11-22,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-23,Philadelphia Flyers,1,Metropolitan,Eastern
2019-20,2019-11-26,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-28,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-29,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-11-30,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-12-04,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-12-06,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-12-07,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-12-12,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-12-15,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-12-15,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-12-18,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-12-20,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-12-22,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-12-24,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2019-12-29,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-12-30,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-01-01,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-01-03,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-01-05,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-01-08,Philadelphia Flyers,1,Metropolitan,Eastern
2019-20,2020-01-09,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-01-12,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-01-14,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-01-16,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-01-17,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-01-19,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-01-22,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-01,Philadelphia Flyers,1,Metropolitan,Eastern
2019-20,2020-02-02,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-04,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-07,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-02-09,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-11,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-12,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-02-14,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-15,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2020-02-19,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-21,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-22,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-26,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-02-29,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-03-01,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-03-05,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-03-06,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-03-08,Philadelphia Flyers,2,Metropolitan,Eastern
2019-20,2020-03-10,Philadelphia Flyers,0,Metropolitan,Eastern
2019-20,2019-10-03,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-10-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-08,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-10-10,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-13,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-13,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-16,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-18,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-19,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-10-22,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-10-24,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-10-27,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-29,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-11-02,Pittsburgh Penguins,1,Metropolitan,Eastern
2019-20,2019-11-05,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-11-08,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-11-10,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-11-13,Pittsburgh Penguins,1,Metropolitan,Eastern
2019-20,2019-11-16,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-11-17,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-11-20,Pittsburgh Penguins,1,Metropolitan,Eastern
2019-20,2019-11-22,Pittsburgh Penguins,1,Metropolitan,Eastern
2019-20,2019-11-23,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-11-26,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-11-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-11-30,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-12-01,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-12-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-07,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-08,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-11,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-12-13,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-18,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-21,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-22,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2019-12-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-29,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-12-31,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-03,Pittsburgh Penguins,1,Metropolitan,Eastern
2019-20,2020-01-05,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-01-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-08,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-11,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-12,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-17,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-01-18,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-01-22,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-02-01,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-02-02,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-02-07,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-02-09,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-02-12,Pittsburgh Penguins,1,Metropolitan,Eastern
2019-20,2020-02-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-02-16,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-02-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-02-21,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-02-22,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-02-23,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-02-27,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-02-29,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-03-01,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-03-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-03-06,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2020-03-07,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-03-08,Pittsburgh Penguins,0,Metropolitan,Eastern
2019-20,2020-03-10,Pittsburgh Penguins,2,Metropolitan,Eastern
2019-20,2019-10-03,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-05,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-06,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-09,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-11,San Jose Sharks,2,Pacific,Western
2019-20,2019-10-14,San Jose Sharks,2,Pacific,Western
2019-20,2019-10-17,San Jose Sharks,2,Pacific,Western
2019-20,2019-10-20,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-22,San Jose Sharks,1,Pacific,Western
2019-20,2019-10-24,San Jose Sharks,2,Pacific,Western
2019-20,2019-10-25,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-27,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-29,San Jose Sharks,0,Pacific,Western
2019-20,2019-11-02,San Jose Sharks,0,Pacific,Western
2019-20,2019-11-03,San Jose Sharks,0,Pacific,Western
2019-20,2019-11-06,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-08,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-10,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-13,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-15,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-17,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-20,San Jose Sharks,0,Pacific,Western
2019-20,2019-11-22,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-24,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-26,San Jose Sharks,2,Pacific,Western
2019-20,2019-11-28,San Jose Sharks,0,Pacific,Western
2019-20,2019-11-29,San Jose Sharks,2,Pacific,Western
2019-20,2019-12-01,San Jose Sharks,2,Pacific,Western
2019-20,2019-12-04,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-06,San Jose Sharks,1,Pacific,Western
2019-20,2019-12-08,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-08,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-11,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-13,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-15,San Jose Sharks,2,Pacific,Western
2019-20,2019-12-18,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-22,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-23,San Jose Sharks,0,Pacific,Western
2019-20,2019-12-28,San Jose Sharks,1,Pacific,Western
2019-20,2019-12-29,San Jose Sharks,2,Pacific,Western
2019-20,2020-01-01,San Jose Sharks,0,Pacific,Western
2019-20,2020-01-03,San Jose Sharks,2,Pacific,Western
2019-20,2020-01-04,San Jose Sharks,2,Pacific,Western
2019-20,2020-01-05,San Jose Sharks,1,Pacific,Western
2019-20,2020-01-08,San Jose Sharks,0,Pacific,Western
2019-20,2020-01-10,San Jose Sharks,2,Pacific,Western
2019-20,2020-01-12,San Jose Sharks,2,Pacific,Western
2019-20,2020-01-15,San Jose Sharks,0,Pacific,Western
2019-20,2020-01-17,San Jose Sharks,0,Pacific,Western
2019-20,2020-01-19,San Jose Sharks,0,Pacific,Western
2019-20,2020-01-28,San Jose Sharks,2,Pacific,Western
2019-20,2020-01-30,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-02,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-05,San Jose Sharks,2,Pacific,Western
2019-20,2020-02-07,San Jose Sharks,2,Pacific,Western
2019-20,2020-02-11,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-15,San Jose Sharks,2,Pacific,Western
2019-20,2020-02-15,San Jose Sharks,2,Pacific,Western
2019-20,2020-02-17,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-21,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-23,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-23,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-26,San Jose Sharks,0,Pacific,Western
2019-20,2020-02-28,San Jose Sharks,2,Pacific,Western
2019-20,2020-03-01,San Jose Sharks,2,Pacific,Western
2019-20,2020-03-04,San Jose Sharks,2,Pacific,Western
2019-20,2020-03-06,San Jose Sharks,0,Pacific,Western
2019-20,2020-03-08,San Jose Sharks,1,Pacific,Western
2019-20,2020-03-09,San Jose Sharks,0,Pacific,Western
2019-20,2020-03-12,San Jose Sharks,0,Pacific,Western
2019-20,2019-10-03,St. Louis Blues,1,Central,Western
2019-20,2019-10-06,St. Louis Blues,2,Central,Western
2019-20,2019-10-07,St. Louis Blues,2,Central,Western
2019-20,2019-10-10,St. Louis Blues,2,Central,Western
2019-20,2019-10-12,St. Louis Blues,0,Central,Western
2019-20,2019-10-14,St. Louis Blues,1,Central,Western
2019-20,2019-10-18,St. Louis Blues,1,Central,Western
2019-20,2019-10-19,St. Louis Blues,0,Central,Western
2019-20,2019-10-22,St. Louis Blues,2,Central,Western
2019-20,2019-10-25,St. Louis Blues,2,Central,Western
2019-20,2019-10-26,St. Louis Blues,0,Central,Western
2019-20,2019-10-27,St. Louis Blues,2,Central,Western
2019-20,2019-10-31,St. Louis Blues,2,Central,Western
2019-20,2019-11-02,St. Louis Blues,2,Central,Western
2019-20,2019-11-03,St. Louis Blues,2,Central,Western
2019-20,2019-11-06,St. Louis Blues,2,Central,Western
2019-20,2019-11-07,St. Louis Blues,2,Central,Western
2019-20,2019-11-10,St. Louis Blues,2,Central,Western
2019-20,2019-11-13,St. Louis Blues,1,Central,Western
2019-20,2019-11-16,St. Louis Blues,1,Central,Western
2019-20,2019-11-17,St. Louis Blues,0,Central,Western
2019-20,2019-11-20,St. Louis Blues,2,Central,Western
2019-20,2019-11-22,St. Louis Blues,2,Central,Western
2019-20,2019-11-24,St. Louis Blues,0,Central,Western
2019-20,2019-11-26,St. Louis Blues,1,Central,Western
2019-20,2019-11-28,St. Louis Blues,2,Central,Western
2019-20,2019-11-30,St. Louis Blues,2,Central,Western
2019-20,2019-12-01,St. Louis Blues,2,Central,Western
2019-20,2019-12-03,St. Louis Blues,2,Central,Western
2019-20,2019-12-05,St. Louis Blues,0,Central,Western
2019-20,2019-12-08,St. Louis Blues,0,Central,Western
2019-20,2019-12-11,St. Louis Blues,0,Central,Western
2019-20,2019-12-13,St. Louis Blues,2,Central,Western
2019-20,2019-12-15,St. Louis Blues,2,Central,Western
2019-20,2019-12-17,St. Louis Blues,2,Central,Western
2019-20,2019-12-19,St. Louis Blues,2,Central,Western
2019-20,2019-12-22,St. Louis Blues,2,Central,Western
2019-20,2019-12-24,St. Louis Blues,2,Central,Western
2019-20,2019-12-28,St. Louis Blues,2,Central,Western
2019-20,2019-12-29,St. Louis Blues,2,Central,Western
2019-20,2020-01-01,St. Louis Blues,0,Central,Western
2019-20,2020-01-03,St. Louis Blues,0,Central,Western
2019-20,2020-01-04,St. Louis Blues,1,Central,Western
2019-20,2020-01-08,St. Louis Blues,2,Central,Western
2019-20,2020-01-10,St. Louis Blues,2,Central,Western
2019-20,2020-01-12,St. Louis Blues,2,Central,Western
2019-20,2020-01-14,St. Louis Blues,2,Central,Western
2019-20,2020-01-16,St. Louis Blues,1,Central,Western
2019-20,2020-01-18,St. Louis Blues,0,Central,Western
2019-20,2020-01-28,St. Louis Blues,0,Central,Western
2019-20,2020-01-29,St. Louis Blues,2,Central,Western
2019-20,2020-02-01,St. Louis Blues,0,Central,Western
2019-20,2020-02-02,St. Louis Blues,0,Central,Western
2019-20,2020-02-05,St. Louis Blues,2,Central,Western
2019-20,2020-02-07,St. Louis Blues,0,Central,Western
2019-20,2020-02-09,St. Louis Blues,1,Central,Western
2019-20,2020-02-14,St. Louis Blues,1,Central,Western
2019-20,2020-02-15,St. Louis Blues,0,Central,Western
2019-20,2020-02-16,St. Louis Blues,0,Central,Western
2019-20,2020-02-19,St. Louis Blues,2,Central,Western
2019-20,2020-02-21,St. Louis Blues,2,Central,Western
2019-20,2020-02-22,St. Louis Blues,2,Central,Western
2019-20,2020-02-24,St. Louis Blues,2,Central,Western
2019-20,2020-02-26,St. Louis Blues,2,Central,Western
2019-20,2020-02-28,St. Louis Blues,2,Central,Western
2019-20,2020-03-01,St. Louis Blues,2,Central,Western
2019-20,2020-03-04,St. Louis Blues,2,Central,Western
2019-20,2020-03-07,St. Louis Blues,0,Central,Western
2019-20,2020-03-08,St. Louis Blues,2,Central,Western
2019-20,2020-03-10,St. Louis Blues,0,Central,Western
2019-20,2020-03-12,St. Louis Blues,2,Central,Western
2019-20,2019-10-03,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-10-05,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-10-06,Tampa Bay Lightning,1,Atlantic,Eastern
2019-20,2019-10-10,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-10-12,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-10-15,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-10-17,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-10-19,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-10-24,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-10-26,Tampa Bay Lightning,1,Atlantic,Eastern
2019-20,2019-10-29,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-10-30,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-11-01,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-11-09,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-11-10,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-11-15,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-11-16,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-11-20,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-11-22,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-11-24,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-11-26,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-11-28,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-11-29,Tampa Bay Lightning,1,Atlantic,Eastern
2019-20,2019-12-01,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-12-04,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-12-06,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-12-08,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-12-10,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-12-11,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-12-13,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-12-15,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-12-18,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-12-20,Tampa Bay Lightning,1,Atlantic,Eastern
2019-20,2019-12-22,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-12-24,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-12-29,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2019-12-30,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-01,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-03,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-05,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-05,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-08,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-10,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-12,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-13,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2020-01-15,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-17,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2020-01-18,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-01-28,Tampa Bay Lightning,1,Atlantic,Eastern
2019-20,2020-01-30,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-01,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-02,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-05,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-07,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-09,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-11,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-12,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-14,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-15,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-18,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-02-21,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2020-02-23,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2020-02-26,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2020-02-28,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2020-02-29,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-03-04,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2020-03-06,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-03-08,Tampa Bay Lightning,2,Atlantic,Eastern
2019-20,2020-03-08,Tampa Bay Lightning,1,Atlantic,Eastern
2019-20,2020-03-10,Tampa Bay Lightning,0,Atlantic,Eastern
2019-20,2019-10-02,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-10-04,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-10-05,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2019-10-07,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-10-10,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-10-12,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-10-15,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-10-16,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-10-19,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-10-21,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2019-10-22,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-10-25,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-10-26,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-10-29,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2019-11-02,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-11-06,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-11-08,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-11-10,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2019-11-11,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-11-14,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-11-16,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-11-17,Toronto Maple Leafs,0,Atlantic,Eastern
