season,date,team,points,division,conference
2016-17,2016-12-28,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2016-12-30,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-01-01,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-01-05,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-01-06,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-01-08,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-01-11,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-01-13,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-01-15,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-01-16,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-01-19,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-01-21,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-01-22,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-01-25,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-01-26,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-02-01,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-02-04,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-02-05,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-02-08,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-02-10,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-02-11,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-02-12,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-02-16,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-02-18,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-02-19,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-02-22,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-01,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-03-04,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-03-05,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-08,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-09,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-11,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-03-12,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-16,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-17,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-03-18,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-03-20,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-21,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-03-24,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-03-26,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-03-27,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-03-28,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-03-30,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-04-01,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-04-03,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2017-04-04,Detroit Red Wings,0,Atlantic,Eastern
2016-17,2017-04-08,Detroit Red Wings,1,Atlantic,Eastern
2016-17,2017-04-09,Detroit Red Wings,2,Atlantic,Eastern
2016-17,2016-10-13,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-15,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-16,Edmonton Oilers,0,Pacific,Western
2016-17,2016-10-19,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-21,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-23,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-27,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-29,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-31,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-01,Edmonton Oilers,1,Pacific,Western
2016-17,2016-11-03,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-05,Edmonton Oilers,2,Pacific,Western
2016-17,2016-11-06,Edmonton Oilers,2,Pacific,Western
2016-17,2016-11-09,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-12,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-14,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-16,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-18,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-20,Edmonton Oilers,2,Pacific,Western
2016-17,2016-11-22,Edmonton Oilers,2,Pacific,Western
2016-17,2016-11-24,Edmonton Oilers,2,Pacific,Western
2016-17,2016-11-26,Edmonton Oilers,1,Pacific,Western
2016-17,2016-11-27,Edmonton Oilers,0,Pacific,Western
2016-17,2016-11-30,Edmonton Oilers,0,Pacific,Western
2016-17,2016-12-02,Edmonton Oilers,2,Pacific,Western
2016-17,2016-12-04,Edmonton Oilers,2,Pacific,Western
2016-17,2016-12-05,Edmonton Oilers,1,Pacific,Western
2016-17,2016-12-07,Edmonton Oilers,1,Pacific,Western
2016-17,2016-12-09,Edmonton Oilers,0,Pacific,Western
2016-17,2016-12-10,Edmonton Oilers,1,Pacific,Western
2016-17,2016-12-12,Edmonton Oilers,2,Pacific,Western
2016-17,2016-12-14,Edmonton Oilers,0,Pacific,Western
2016-17,2016-12-18,Edmonton Oilers,2,Pacific,Western
2016-17,2016-12-20,Edmonton Oilers,2,Pacific,Western
2016-17,2016-12-22,Edmonton Oilers,2,Pacific,Western
2016-17,2016-12-24,Edmonton Oilers,1,Pacific,Western
2016-17,2016-12-30,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-01,Edmonton Oilers,1,Pacific,Western
2016-17,2017-01-04,Edmonton Oilers,0,Pacific,Western
2016-17,2017-01-06,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-08,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-09,Edmonton Oilers,0,Pacific,Western
2016-17,2017-01-11,Edmonton Oilers,0,Pacific,Western
2016-17,2017-01-13,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-15,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-17,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-19,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-21,Edmonton Oilers,1,Pacific,Western
2016-17,2017-01-22,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-26,Edmonton Oilers,2,Pacific,Western
2016-17,2017-01-27,Edmonton Oilers,2,Pacific,Western
2016-17,2017-02-01,Edmonton Oilers,0,Pacific,Western
2016-17,2017-02-03,Edmonton Oilers,0,Pacific,Western
2016-17,2017-02-04,Edmonton Oilers,0,Pacific,Western
2016-17,2017-02-05,Edmonton Oilers,2,Pacific,Western
2016-17,2017-02-12,Edmonton Oilers,0,Pacific,Western
2016-17,2017-02-15,Edmonton Oilers,2,Pacific,Western
2016-17,2017-02-17,Edmonton Oilers,2,Pacific,Western
2016-17,2017-02-19,Edmonton Oilers,2,Pacific,Western
2016-17,2017-02-22,Edmonton Oilers,0,Pacific,Western
2016-17,2017-02-23,Edmonton Oilers,2,Pacific,Western
2016-17,2017-02-25,Edmonton Oilers,0,Pacific,Western
2016-17,2017-02-26,Edmonton Oilers,0,Pacific,Western
2016-17,2017-03-01,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-05,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-08,Edmonton Oilers,0,Pacific,Western
2016-17,2017-03-11,Edmonton Oilers,1,Pacific,Western
2016-17,2017-03-12,Edmonton Oilers,0,Pacific,Western
2016-17,2017-03-15,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-17,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-19,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-21,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-23,Edmonton Oilers,0,Pacific,Western
2016-17,2017-03-24,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-26,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-29,Edmonton Oilers,2,Pacific,Western
2016-17,2017-03-31,Edmonton Oilers,2,Pacific,Western
2016-17,2017-04-02,Edmonton Oilers,2,Pacific,Western
2016-17,2017-04-05,Edmonton Oilers,0,Pacific,Western
2016-17,2017-04-07,Edmonton Oilers,2,Pacific,Western
2016-17,2017-04-09,Edmonton Oilers,2,Pacific,Western
2016-17,2017-04-10,Edmonton Oilers,2,Pacific,Western
2016-17,2016-10-13,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-10-15,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-10-18,Florida Panthers,1,Atlantic,Eastern
2016-17,2016-10-20,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-10-22,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-10-25,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-10-27,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-10-29,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-10-30,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-01,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-11-03,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-05,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-11-08,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-11,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-11-13,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-16,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-18,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-11-20,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-21,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-23,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-11-27,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-11-27,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-11-30,Florida Panthers,1,Atlantic,Eastern
2016-17,2016-12-02,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-12-04,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-12-06,Florida Panthers,1,Atlantic,Eastern
2016-17,2016-12-07,Florida Panthers,1,Atlantic,Eastern
2016-17,2016-12-09,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-12-11,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-12-14,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-12-16,Florida Panthers,1,Atlantic,Eastern
2016-17,2016-12-17,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-12-21,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-12-23,Florida Panthers,0,Atlantic,Eastern
2016-17,2016-12-24,Florida Panthers,1,Atlantic,Eastern
2016-17,2016-12-29,Florida Panthers,1,Atlantic,Eastern
2016-17,2016-12-30,Florida Panthers,1,Atlantic,Eastern
2016-17,2017-01-01,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-01-05,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-01-07,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-01-08,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-01-10,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-01-12,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-01-14,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-01-15,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-01-18,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-01-19,Florida Panthers,1,Atlantic,Eastern
2016-17,2017-01-21,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-01-24,Florida Panthers,1,Atlantic,Eastern
2016-17,2017-01-27,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-01,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-04,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-10,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-02-11,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-16,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-18,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-19,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-21,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-02-23,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-02-25,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-02-27,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-01,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-03-03,Florida Panthers,1,Atlantic,Eastern
2016-17,2017-03-05,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-08,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-11,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-12,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-14,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-03-16,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-17,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-03-19,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-21,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-23,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-03-25,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-03-27,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-28,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-03-30,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-04-01,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-04-03,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-04-06,Florida Panthers,0,Atlantic,Eastern
2016-17,2017-04-08,Florida Panthers,2,Atlantic,Eastern
2016-17,2017-04-09,Florida Panthers,2,Atlantic,Eastern
2016-17,2016-10-13,Los Angeles Kings,0,Pacific,Western
2016-17,2016-10-15,Los Angeles Kings,0,Pacific,Western
2016-17,2016-10-19,Los Angeles Kings,0,Pacific,Western
2016-17,2016-10-21,Los Angeles Kings,2,Pacific,Western
2016-17,2016-10-23,Los Angeles Kings,2,Pacific,Western
2016-17,2016-10-26,Los Angeles Kings,2,Pacific,Western
2016-17,2016-10-28,Los Angeles Kings,2,Pacific,Western
2016-17,2016-10-30,Los Angeles Kings,0,Pacific,Western
2016-17,2016-10-30,Los Angeles Kings,0,Pacific,Western
2016-17,2016-11-02,Los Angeles Kings,0,Pacific,Western
2016-17,2016-11-04,Los Angeles Kings,2,Pacific,Western
2016-17,2016-11-06,Los Angeles Kings,2,Pacific,Western
2016-17,2016-11-09,Los Angeles Kings,2,Pacific,Western
2016-17,2016-11-11,Los Angeles Kings,0,Pacific,Western
2016-17,2016-11-12,Los Angeles Kings,0,Pacific,Western
2016-17,2016-11-13,Los Angeles Kings,1,Pacific,Western
2016-17,2016-11-16,Los Angeles Kings,0,Pacific,Western
2016-17,2016-11-18,Los Angeles Kings,2,Pacific,Western
2016-17,2016-11-19,Los Angeles Kings,2,Pacific,Western
2016-17,2016-11-21,Los Angeles Kings,2,Pacific,Western
2016-17,2016-11-24,Los Angeles Kings,2,Pacific,Western
2016-17,2016-11-27,Los Angeles Kings,2,Pacific,Western
2016-17,2016-12-01,Los Angeles Kings,0,Pacific,Western
2016-17,2016-12-02,Los Angeles Kings,2,Pacific,Western
2016-17,2016-12-04,Los Angeles Kings,1,Pacific,Western
2016-17,2016-12-09,Los Angeles Kings,0,Pacific,Western
2016-17,2016-12-10,Los Angeles Kings,2,Pacific,Western
2016-17,2016-12-14,Los Angeles Kings,0,Pacific,Western
2016-17,2016-12-16,Los Angeles Kings,2,Pacific,Western
2016-17,2016-12-17,Los Angeles Kings,2,Pacific,Western
2016-17,2016-12-18,Los Angeles Kings,0,Pacific,Western
2016-17,2016-12-21,Los Angeles Kings,1,Pacific,Western
2016-17,2016-12-23,Los Angeles Kings,2,Pacific,Western
2016-17,2016-12-24,Los Angeles Kings,1,Pacific,Western
2016-17,2016-12-29,Los Angeles Kings,0,Pacific,Western
2016-17,2016-12-30,Los Angeles Kings,0,Pacific,Western
2016-17,2017-01-01,Los Angeles Kings,2,Pacific,Western
2016-17,2017-01-04,Los Angeles Kings,2,Pacific,Western
2016-17,2017-01-06,Los Angeles Kings,0,Pacific,Western
2016-17,2017-01-07,Los Angeles Kings,2,Pacific,Western
2016-17,2017-01-10,Los Angeles Kings,0,Pacific,Western
2016-17,2017-01-13,Los Angeles Kings,2,Pacific,Western
2016-17,2017-01-15,Los Angeles Kings,2,Pacific,Western
2016-17,2017-01-16,Los Angeles Kings,0,Pacific,Western
2016-17,2017-01-19,Los Angeles Kings,0,Pacific,Western
2016-17,2017-01-22,Los Angeles Kings,0,Pacific,Western
2016-17,2017-01-24,Los Angeles Kings,0,Pacific,Western
2016-17,2017-01-25,Los Angeles Kings,2,Pacific,Western
2016-17,2017-01-27,Los Angeles Kings,2,Pacific,Western
2016-17,2017-02-01,Los Angeles Kings,2,Pacific,Western
2016-17,2017-02-02,Los Angeles Kings,2,Pacific,Western
2016-17,2017-02-04,Los Angeles Kings,2,Pacific,Western
2016-17,2017-02-05,Los Angeles Kings,0,Pacific,Western
2016-17,2017-02-08,Los Angeles Kings,0,Pacific,Western
2016-17,2017-02-10,Los Angeles Kings,2,Pacific,Western
2016-17,2017-02-17,Los Angeles Kings,0,Pacific,Western
2016-17,2017-02-19,Los Angeles Kings,0,Pacific,Western
2016-17,2017-02-20,Los Angeles Kings,0,Pacific,Western
2016-17,2017-02-22,Los Angeles Kings,2,Pacific,Western
2016-17,2017-02-24,Los Angeles Kings,0,Pacific,Western
2016-17,2017-02-25,Los Angeles Kings,2,Pacific,Western
2016-17,2017-02-28,Los Angeles Kings,1,Pacific,Western
2016-17,2017-03-01,Los Angeles Kings,1,Pacific,Western
2016-17,2017-03-03,Los Angeles Kings,2,Pacific,Western
2016-17,2017-03-05,Los Angeles Kings,0,Pacific,Western
2016-17,2017-03-10,Los Angeles Kings,2,Pacific,Western
2016-17,2017-03-12,Los Angeles Kings,2,Pacific,Western
2016-17,2017-03-14,Los Angeles Kings,0,Pacific,Western
2016-17,2017-03-15,Los Angeles Kings,1,Pacific,Western
2016-17,2017-03-17,Los Angeles Kings,2,Pacific,Western
2016-17,2017-03-20,Los Angeles Kings,0,Pacific,Western
2016-17,2017-03-21,Los Angeles Kings,0,Pacific,Western
2016-17,2017-03-24,Los Angeles Kings,2,Pacific,Western
2016-17,2017-03-26,Los Angeles Kings,0,Pacific,Western
2016-17,2017-03-29,Los Angeles Kings,0,Pacific,Western
2016-17,2017-03-30,Los Angeles Kings,2,Pacific,Western
2016-17,2017-04-01,Los Angeles Kings,2,Pacific,Western
2016-17,2017-04-03,Los Angeles Kings,0,Pacific,Western
2016-17,2017-04-05,Los Angeles Kings,2,Pacific,Western
2016-17,2017-04-07,Los Angeles Kings,0,Pacific,Western
2016-17,2017-04-08,Los Angeles Kings,2,Pacific,Western
2016-17,2017-04-10,Los Angeles Kings,1,Pacific,Western
2016-17,2016-10-14,Minnesota Wild,0,Central,Western
2016-17,2016-10-15,Minnesota Wild,2,Central,Western
2016-17,2016-10-19,Minnesota Wild,2,Central,Western
2016-17,2016-10-21,Minnesota Wild,2,Central,Western
2016-17,2016-10-22,Minnesota Wild,1,Central,Western
2016-17,2016-10-23,Minnesota Wild,0,Central,Western
2016-17,2016-10-25,Minnesota Wild,2,Central,Western
2016-17,2016-10-27,Minnesota Wild,2,Central,Western
2016-17,2016-10-30,Minnesota Wild,2,Central,Western
2016-17,2016-11-02,Minnesota Wild,0,Central,Western
2016-17,2016-11-05,Minnesota Wild,0,Central,Western
2016-17,2016-11-11,Minnesota Wild,2,Central,Western
2016-17,2016-11-13,Minnesota Wild,2,Central,Western
2016-17,2016-11-13,Minnesota Wild,0,Central,Western
2016-17,2016-11-16,Minnesota Wild,0,Central,Western
2016-17,2016-11-18,Minnesota Wild,2,Central,Western
2016-17,2016-11-20,Minnesota Wild,0,Central,Western
2016-17,2016-11-22,Minnesota Wild,1,Central,Western
2016-17,2016-11-24,Minnesota Wild,2,Central,Western
2016-17,2016-11-25,Minnesota Wild,2,Central,Western
2016-17,2016-11-27,Minnesota Wild,1,Central,Western
2016-17,2016-11-30,Minnesota Wild,0,Central,Western
2016-17,2016-12-03,Minnesota Wild,1,Central,Western
2016-17,2016-12-05,Minnesota Wild,2,Central,Western
2016-17,2016-12-08,Minnesota Wild,2,Central,Western
2016-17,2016-12-10,Minnesota Wild,2,Central,Western
2016-17,2016-12-11,Minnesota Wild,2,Central,Western
2016-17,2016-12-14,Minnesota Wild,2,Central,Western
2016-17,2016-12-16,Minnesota Wild,2,Central,Western
2016-17,2016-12-17,Minnesota Wild,2,Central,Western
2016-17,2016-12-21,Minnesota Wild,2,Central,Western
2016-17,2016-12-23,Minnesota Wild,2,Central,Western
2016-17,2016-12-24,Minnesota Wild,2,Central,Western
2016-17,2016-12-28,Minnesota Wild,2,Central,Western
2016-17,2016-12-30,Minnesota Wild,2,Central,Western
2016-17,2016-12-31,Minnesota Wild,0,Central,Western
2016-17,2017-01-06,Minnesota Wild,2,Central,Western
2016-17,2017-01-07,Minnesota Wild,1,Central,Western
2016-17,2017-01-09,Minnesota Wild,2,Central,Western
2016-17,2017-01-13,Minnesota Wild,2,Central,Western
2016-17,2017-01-15,Minnesota Wild,2,Central,Western
2016-17,2017-01-16,Minnesota Wild,2,Central,Western
2016-17,2017-01-18,Minnesota Wild,0,Central,Western
2016-17,2017-01-20,Minnesota Wild,2,Central,Western
2016-17,2017-01-22,Minnesota Wild,2,Central,Western
2016-17,2017-01-23,Minnesota Wild,0,Central,Western
2016-17,2017-01-25,Minnesota Wild,2,Central,Western
2016-17,2017-01-27,Minnesota Wild,2,Central,Western
2016-17,2017-02-01,Minnesota Wild,2,Central,Western
2016-17,2017-02-02,Minnesota Wild,0,Central,Western
2016-17,2017-02-05,Minnesota Wild,2,Central,Western
2016-17,2017-02-08,Minnesota Wild,2,Central,Western
2016-17,2017-02-09,Minnesota Wild,1,Central,Western
2016-17,2017-02-11,Minnesota Wild,2,Central,Western
2016-17,2017-02-12,Minnesota Wild,2,Central,Western
2016-17,2017-02-15,Minnesota Wild,0,Central,Western
2016-17,2017-02-17,Minnesota Wild,2,Central,Western
2016-17,2017-02-19,Minnesota Wild,2,Central,Western
2016-17,2017-02-22,Minnesota Wild,0,Central,Western
2016-17,2017-02-28,Minnesota Wild,2,Central,Western
2016-17,2017-03-01,Minnesota Wild,2,Central,Western
2016-17,2017-03-03,Minnesota Wild,0,Central,Western
2016-17,2017-03-05,Minnesota Wild,2,Central,Western
2016-17,2017-03-08,Minnesota Wild,0,Central,Western
2016-17,2017-03-10,Minnesota Wild,0,Central,Western
2016-17,2017-03-11,Minnesota Wild,2,Central,Western
2016-17,2017-03-12,Minnesota Wild,0,Central,Western
2016-17,2017-03-14,Minnesota Wild,0,Central,Western
2016-17,2017-03-16,Minnesota Wild,0,Central,Western
2016-17,2017-03-18,Minnesota Wild,0,Central,Western
2016-17,2017-03-19,Minnesota Wild,0,Central,Western
2016-17,2017-03-22,Minnesota Wild,2,Central,Western
2016-17,2017-03-24,Minnesota Wild,0,Central,Western
2016-17,2017-03-25,Minnesota Wild,0,Central,Western
2016-17,2017-03-26,Minnesota Wild,1,Central,Western
2016-17,2017-03-29,Minnesota Wild,1,Central,Western
2016-17,2017-03-31,Minnesota Wild,2,Central,Western
2016-17,2017-04-01,Minnesota Wild,0,Central,Western
2016-17,2017-04-02,Minnesota Wild,2,Central,Western
2016-17,2017-04-05,Minnesota Wild,2,Central,Western
2016-17,2017-04-07,Minnesota Wild,2,Central,Western
2016-17,2017-04-09,Minnesota Wild,2,Central,Western
2016-17,2016-10-13,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-15,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2016-10-18,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-20,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-22,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-24,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-26,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-27,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-29,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-02,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-04,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-11-05,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-09,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-11,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-13,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-14,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-11-16,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2016-11-19,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-11-20,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-23,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-11-25,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-27,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-11-30,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-12-03,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-12-04,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-12-07,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2016-12-09,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-12-11,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-12-13,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2016-12-17,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-12-18,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-12-21,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-12-23,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-12-24,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2016-12-29,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2016-12-30,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-01,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2017-01-04,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-05,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-08,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-10,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-01-12,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-13,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-01-15,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-16,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-01-19,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-01-21,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-22,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2017-01-25,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-01-27,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-01,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-02-03,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-04,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-05,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2017-02-08,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-10,Montréal Canadiens,2,Atlantic,Eastern
