season,date,team,points,division,conference
2018-19,2018-12-19,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2018-12-21,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2018-12-22,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2018-12-24,Detroit Red Wings,1,Atlantic,Eastern
2018-19,2018-12-28,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2018-12-30,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-01-01,Detroit Red Wings,1,Atlantic,Eastern
2018-19,2019-01-03,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-01-05,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-01-06,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-01-09,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-01-12,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-01-13,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-01-16,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-01-19,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-01-20,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-01-23,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-02-02,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-02-03,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-02-08,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-02-09,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-02-10,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-02-13,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-02-15,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-02-16,Detroit Red Wings,1,Atlantic,Eastern
2018-19,2019-02-17,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-02-21,Detroit Red Wings,1,Atlantic,Eastern
2018-19,2019-02-23,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-02-24,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-02-27,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-03-03,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-03-06,Detroit Red Wings,1,Atlantic,Eastern
2018-19,2019-03-08,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-03-10,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-03-10,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-03-12,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-03-14,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-03-16,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-03-19,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-03-22,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-03-24,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-03-26,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-03-28,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-03-29,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-03-31,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-04-02,Detroit Red Wings,2,Atlantic,Eastern
2018-19,2019-04-04,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2019-04-06,Detroit Red Wings,0,Atlantic,Eastern
2018-19,2018-10-06,Edmonton Oilers,0,Pacific,Western
2018-19,2018-10-11,Edmonton Oilers,0,Pacific,Western
2018-19,2018-10-13,Edmonton Oilers,2,Pacific,Western
2018-19,2018-10-17,Edmonton Oilers,2,Pacific,Western
2018-19,2018-10-19,Edmonton Oilers,2,Pacific,Western
2018-19,2018-10-21,Edmonton Oilers,0,Pacific,Western
2018-19,2018-10-24,Edmonton Oilers,1,Pacific,Western
2018-19,2018-10-26,Edmonton Oilers,2,Pacific,Western
2018-19,2018-10-27,Edmonton Oilers,2,Pacific,Western
2018-19,2018-10-28,Edmonton Oilers,2,Pacific,Western
2018-19,2018-10-31,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-02,Edmonton Oilers,2,Pacific,Western
2018-19,2018-11-03,Edmonton Oilers,2,Pacific,Western
2018-19,2018-11-06,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-07,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-09,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-12,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-14,Edmonton Oilers,2,Pacific,Western
2018-19,2018-11-18,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-19,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-21,Edmonton Oilers,2,Pacific,Western
2018-19,2018-11-23,Edmonton Oilers,1,Pacific,Western
2018-19,2018-11-26,Edmonton Oilers,0,Pacific,Western
2018-19,2018-11-28,Edmonton Oilers,2,Pacific,Western
2018-19,2018-11-30,Edmonton Oilers,2,Pacific,Western
2018-19,2018-12-02,Edmonton Oilers,2,Pacific,Western
2018-19,2018-12-04,Edmonton Oilers,0,Pacific,Western
2018-19,2018-12-06,Edmonton Oilers,2,Pacific,Western
2018-19,2018-12-08,Edmonton Oilers,2,Pacific,Western
2018-19,2018-12-10,Edmonton Oilers,2,Pacific,Western
2018-19,2018-12-12,Edmonton Oilers,2,Pacific,Western
2018-19,2018-12-14,Edmonton Oilers,1,Pacific,Western
2018-19,2018-12-15,Edmonton Oilers,2,Pacific,Western
2018-19,2018-12-17,Edmonton Oilers,0,Pacific,Western
2018-19,2018-12-19,Edmonton Oilers,0,Pacific,Western
2018-19,2018-12-23,Edmonton Oilers,0,Pacific,Western
2018-19,2018-12-28,Edmonton Oilers,0,Pacific,Western
2018-19,2018-12-29,Edmonton Oilers,0,Pacific,Western
2018-19,2019-01-01,Edmonton Oilers,0,Pacific,Western
2018-19,2019-01-03,Edmonton Oilers,2,Pacific,Western
2018-19,2019-01-06,Edmonton Oilers,0,Pacific,Western
2018-19,2019-01-07,Edmonton Oilers,2,Pacific,Western
2018-19,2019-01-09,Edmonton Oilers,0,Pacific,Western
2018-19,2019-01-11,Edmonton Oilers,2,Pacific,Western
2018-19,2019-01-13,Edmonton Oilers,0,Pacific,Western
2018-19,2019-01-15,Edmonton Oilers,2,Pacific,Western
2018-19,2019-01-17,Edmonton Oilers,2,Pacific,Western
2018-19,2019-01-20,Edmonton Oilers,0,Pacific,Western
2018-19,2019-01-21,Edmonton Oilers,0,Pacific,Western
2018-19,2019-01-23,Edmonton Oilers,0,Pacific,Western
2018-19,2019-02-02,Edmonton Oilers,1,Pacific,Western
2018-19,2019-02-03,Edmonton Oilers,1,Pacific,Western
2018-19,2019-02-06,Edmonton Oilers,0,Pacific,Western
2018-19,2019-02-08,Edmonton Oilers,2,Pacific,Western
2018-19,2019-02-10,Edmonton Oilers,0,Pacific,Western
2018-19,2019-02-14,Edmonton Oilers,0,Pacific,Western
2018-19,2019-02-16,Edmonton Oilers,0,Pacific,Western
2018-19,2019-02-17,Edmonton Oilers,0,Pacific,Western
2018-19,2019-02-20,Edmonton Oilers,1,Pacific,Western
2018-19,2019-02-22,Edmonton Oilers,2,Pacific,Western
2018-19,2019-02-24,Edmonton Oilers,2,Pacific,Western
2018-19,2019-02-26,Edmonton Oilers,1,Pacific,Western
2018-19,2019-02-28,Edmonton Oilers,0,Pacific,Western
2018-19,2019-03-01,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-02,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-05,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-08,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-10,Edmonton Oilers,0,Pacific,Western
2018-19,2019-03-12,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-14,Edmonton Oilers,0,Pacific,Western
2018-19,2019-03-17,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-18,Edmonton Oilers,0,Pacific,Western
2018-19,2019-03-20,Edmonton Oilers,0,Pacific,Western
2018-19,2019-03-22,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-23,Edmonton Oilers,1,Pacific,Western
2018-19,2019-03-27,Edmonton Oilers,2,Pacific,Western
2018-19,2019-03-29,Edmonton Oilers,1,Pacific,Western
2018-19,2019-03-31,Edmonton Oilers,0,Pacific,Western
2018-19,2019-04-02,Edmonton Oilers,0,Pacific,Western
2018-19,2019-04-03,Edmonton Oilers,0,Pacific,Western
2018-19,2019-04-05,Edmonton Oilers,0,Pacific,Western
2018-19,2019-04-07,Edmonton Oilers,2,Pacific,Western
2018-19,2018-10-06,Florida Panthers,1,Atlantic,Eastern
2018-19,2018-10-11,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-10-13,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-10-16,Florida Panthers,1,Atlantic,Eastern
2018-19,2018-10-19,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-10-20,Florida Panthers,1,Atlantic,Eastern
2018-19,2018-10-23,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-10-24,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-10-27,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-11-02,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-11-03,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-11-09,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-11-11,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-11-11,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-11-14,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-11-16,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-11-18,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-11-20,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-11-22,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-11-24,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-11-25,Florida Panthers,1,Atlantic,Eastern
2018-19,2018-11-27,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-11-29,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-12-01,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-12-02,Florida Panthers,1,Atlantic,Eastern
2018-19,2018-12-05,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-12-07,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-12-09,Florida Panthers,1,Atlantic,Eastern
2018-19,2018-12-12,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-12-14,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-12-16,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-12-19,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-12-21,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-12-22,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-12-24,Florida Panthers,2,Atlantic,Eastern
2018-19,2018-12-29,Florida Panthers,0,Atlantic,Eastern
2018-19,2018-12-30,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-01-01,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-01-04,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-01-06,Florida Panthers,1,Atlantic,Eastern
2018-19,2019-01-09,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-01-11,Florida Panthers,1,Atlantic,Eastern
2018-19,2019-01-12,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-01-14,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-01-16,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-01-19,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-01-20,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-01-22,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-02,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-02-03,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-06,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-02-08,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-10,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-10,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-02-13,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-02-15,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-18,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-20,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-22,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-02-23,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-26,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-02-27,Florida Panthers,1,Atlantic,Eastern
2018-19,2019-03-01,Florida Panthers,1,Atlantic,Eastern
2018-19,2019-03-03,Florida Panthers,1,Atlantic,Eastern
2018-19,2019-03-03,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-03-06,Florida Panthers,1,Atlantic,Eastern
2018-19,2019-03-08,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-03-09,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-03-10,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-03-15,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-03-16,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-03-18,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-03-20,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-03-21,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-03-23,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-03-25,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-03-26,Florida Panthers,0,Atlantic,Eastern
2018-19,2019-03-28,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-03-30,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-04-01,Florida Panthers,2,Atlantic,Eastern
2018-19,2019-04-04,Florida Panthers,1,Atlantic,Eastern
2018-19,2019-04-06,Florida Panthers,1,Atlantic,Eastern
2018-19,2018-10-06,Los Angeles Kings,1,Pacific,Western
2018-19,2018-10-08,Los Angeles Kings,2,Pacific,Western
2018-19,2018-10-10,Los Angeles Kings,0,Pacific,Western
2018-19,2018-10-11,Los Angeles Kings,2,Pacific,Western
2018-19,2018-10-13,Los Angeles Kings,0,Pacific,Western
2018-19,2018-10-15,Los Angeles Kings,0,Pacific,Western
2018-19,2018-10-19,Los Angeles Kings,0,Pacific,Western
2018-19,2018-10-20,Los Angeles Kings,0,Pacific,Western
2018-19,2018-10-24,Los Angeles Kings,0,Pacific,Western
2018-19,2018-10-26,Los Angeles Kings,0,Pacific,Western
2018-19,2018-10-28,Los Angeles Kings,2,Pacific,Western
2018-19,2018-11-02,Los Angeles Kings,0,Pacific,Western
2018-19,2018-11-04,Los Angeles Kings,2,Pacific,Western
2018-19,2018-11-07,Los Angeles Kings,2,Pacific,Western
2018-19,2018-11-09,Los Angeles Kings,0,Pacific,Western
2018-19,2018-11-11,Los Angeles Kings,0,Pacific,Western
2018-19,2018-11-14,Los Angeles Kings,0,Pacific,Western
2018-19,2018-11-17,Los Angeles Kings,2,Pacific,Western
2018-19,2018-11-18,Los Angeles Kings,0,Pacific,Western
2018-19,2018-11-20,Los Angeles Kings,2,Pacific,Western
2018-19,2018-11-22,Los Angeles Kings,0,Pacific,Western
2018-19,2018-11-25,Los Angeles Kings,0,Pacific,Western
2018-19,2018-11-26,Los Angeles Kings,2,Pacific,Western
2018-19,2018-11-28,Los Angeles Kings,2,Pacific,Western
2018-19,2018-11-30,Los Angeles Kings,0,Pacific,Western
2018-19,2018-12-01,Los Angeles Kings,0,Pacific,Western
2018-19,2018-12-03,Los Angeles Kings,2,Pacific,Western
2018-19,2018-12-05,Los Angeles Kings,0,Pacific,Western
2018-19,2018-12-07,Los Angeles Kings,0,Pacific,Western
2018-19,2018-12-08,Los Angeles Kings,2,Pacific,Western
2018-19,2018-12-11,Los Angeles Kings,0,Pacific,Western
2018-19,2018-12-12,Los Angeles Kings,1,Pacific,Western
2018-19,2018-12-14,Los Angeles Kings,0,Pacific,Western
2018-19,2018-12-16,Los Angeles Kings,1,Pacific,Western
2018-19,2018-12-19,Los Angeles Kings,2,Pacific,Western
2018-19,2018-12-22,Los Angeles Kings,2,Pacific,Western
2018-19,2018-12-24,Los Angeles Kings,2,Pacific,Western
2018-19,2018-12-28,Los Angeles Kings,2,Pacific,Western
2018-19,2018-12-29,Los Angeles Kings,0,Pacific,Western
2018-19,2019-01-01,Los Angeles Kings,2,Pacific,Western
2018-19,2019-01-02,Los Angeles Kings,0,Pacific,Western
2018-19,2019-01-04,Los Angeles Kings,0,Pacific,Western
2018-19,2019-01-06,Los Angeles Kings,2,Pacific,Western
2018-19,2019-01-08,Los Angeles Kings,0,Pacific,Western
2018-19,2019-01-11,Los Angeles Kings,0,Pacific,Western
2018-19,2019-01-13,Los Angeles Kings,2,Pacific,Western
2018-19,2019-01-16,Los Angeles Kings,1,Pacific,Western
2018-19,2019-01-18,Los Angeles Kings,2,Pacific,Western
2018-19,2019-01-19,Los Angeles Kings,0,Pacific,Western
2018-19,2019-01-21,Los Angeles Kings,2,Pacific,Western
2018-19,2019-02-03,Los Angeles Kings,0,Pacific,Western
2018-19,2019-02-05,Los Angeles Kings,2,Pacific,Western
2018-19,2019-02-06,Los Angeles Kings,2,Pacific,Western
2018-19,2019-02-08,Los Angeles Kings,2,Pacific,Western
2018-19,2019-02-09,Los Angeles Kings,1,Pacific,Western
2018-19,2019-02-12,Los Angeles Kings,0,Pacific,Western
2018-19,2019-02-15,Los Angeles Kings,1,Pacific,Western
2018-19,2019-02-17,Los Angeles Kings,0,Pacific,Western
2018-19,2019-02-19,Los Angeles Kings,0,Pacific,Western
2018-19,2019-02-22,Los Angeles Kings,0,Pacific,Western
2018-19,2019-02-23,Los Angeles Kings,0,Pacific,Western
2018-19,2019-02-26,Los Angeles Kings,1,Pacific,Western
2018-19,2019-02-27,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-01,Los Angeles Kings,1,Pacific,Western
2018-19,2019-03-02,Los Angeles Kings,2,Pacific,Western
2018-19,2019-03-06,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-08,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-10,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-11,Los Angeles Kings,2,Pacific,Western
2018-19,2019-03-15,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-16,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-19,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-22,Los Angeles Kings,2,Pacific,Western
2018-19,2019-03-24,Los Angeles Kings,2,Pacific,Western
2018-19,2019-03-26,Los Angeles Kings,2,Pacific,Western
2018-19,2019-03-27,Los Angeles Kings,0,Pacific,Western
2018-19,2019-03-29,Los Angeles Kings,1,Pacific,Western
2018-19,2019-03-31,Los Angeles Kings,2,Pacific,Western
2018-19,2019-04-02,Los Angeles Kings,0,Pacific,Western
2018-19,2019-04-03,Los Angeles Kings,2,Pacific,Western
2018-19,2019-04-06,Los Angeles Kings,0,Pacific,Western
2018-19,2019-04-07,Los Angeles Kings,2,Pacific,Western
2018-19,2018-10-05,Minnesota Wild,0,Central,Western
2018-19,2018-10-07,Minnesota Wild,1,Central,Western
2018-19,2018-10-12,Minnesota Wild,2,Central,Western
2018-19,2018-10-13,Minnesota Wild,1,Central,Western
2018-19,2018-10-16,Minnesota Wild,0,Central,Western
2018-19,2018-10-17,Minnesota Wild,2,Central,Western
2018-19,2018-10-20,Minnesota Wild,2,Central,Western
2018-19,2018-10-21,Minnesota Wild,2,Central,Western
2018-19,2018-10-26,Minnesota Wild,2,Central,Western
2018-19,2018-10-28,Minnesota Wild,2,Central,Western
2018-19,2018-10-30,Minnesota Wild,0,Central,Western
2018-19,2018-10-31,Minnesota Wild,2,Central,Western
2018-19,2018-11-04,Minnesota Wild,2,Central,Western
2018-19,2018-11-07,Minnesota Wild,0,Central,Western
2018-19,2018-11-09,Minnesota Wild,2,Central,Western
2018-19,2018-11-10,Minnesota Wild,2,Central,Western
2018-19,2018-11-11,Minnesota Wild,2,Central,Western
2018-19,2018-11-14,Minnesota Wild,0,Central,Western
2018-19,2018-11-16,Minnesota Wild,2,Central,Western
2018-19,2018-11-17,Minnesota Wild,0,Central,Western
2018-19,2018-11-18,Minnesota Wild,0,Central,Western
2018-19,2018-11-22,Minnesota Wild,2,Central,Western
2018-19,2018-11-23,Minnesota Wild,2,Central,Western
2018-19,2018-11-28,Minnesota Wild,0,Central,Western
2018-19,2018-11-30,Minnesota Wild,0,Central,Western
2018-19,2018-12-02,Minnesota Wild,0,Central,Western
2018-19,2018-12-05,Minnesota Wild,2,Central,Western
2018-19,2018-12-07,Minnesota Wild,0,Central,Western
2018-19,2018-12-08,Minnesota Wild,0,Central,Western
2018-19,2018-12-12,Minnesota Wild,2,Central,Western
2018-19,2018-12-14,Minnesota Wild,2,Central,Western
2018-19,2018-12-15,Minnesota Wild,0,Central,Western
2018-19,2018-12-19,Minnesota Wild,0,Central,Western
2018-19,2018-12-21,Minnesota Wild,0,Central,Western
2018-19,2018-12-23,Minnesota Wild,1,Central,Western
2018-19,2018-12-28,Minnesota Wild,0,Central,Western
2018-19,2018-12-29,Minnesota Wild,2,Central,Western
2018-19,2018-12-31,Minnesota Wild,0,Central,Western
2018-19,2019-01-03,Minnesota Wild,2,Central,Western
2018-19,2019-01-05,Minnesota Wild,2,Central,Western
2018-19,2019-01-08,Minnesota Wild,2,Central,Western
2018-19,2019-01-09,Minnesota Wild,0,Central,Western
2018-19,2019-01-11,Minnesota Wild,2,Central,Western
2018-19,2019-01-13,Minnesota Wild,0,Central,Western
2018-19,2019-01-15,Minnesota Wild,0,Central,Western
2018-19,2019-01-16,Minnesota Wild,2,Central,Western
2018-19,2019-01-18,Minnesota Wild,0,Central,Western
2018-19,2019-01-20,Minnesota Wild,2,Central,Western
2018-19,2019-01-21,Minnesota Wild,2,Central,Western
2018-19,2019-01-24,Minnesota Wild,2,Central,Western
2018-19,2019-02-02,Minnesota Wild,0,Central,Western
2018-19,2019-02-03,Minnesota Wild,1,Central,Western
2018-19,2019-02-06,Minnesota Wild,1,Central,Western
2018-19,2019-02-08,Minnesota Wild,0,Central,Western
2018-19,2019-02-09,Minnesota Wild,2,Central,Western
2018-19,2019-02-10,Minnesota Wild,0,Central,Western
2018-19,2019-02-13,Minnesota Wild,0,Central,Western
2018-19,2019-02-16,Minnesota Wild,1,Central,Western
2018-19,2019-02-17,Minnesota Wild,0,Central,Western
2018-19,2019-02-20,Minnesota Wild,0,Central,Western
2018-19,2019-02-22,Minnesota Wild,2,Central,Western
2018-19,2019-02-23,Minnesota Wild,2,Central,Western
2018-19,2019-02-25,Minnesota Wild,2,Central,Western
2018-19,2019-02-27,Minnesota Wild,2,Central,Western
2018-19,2019-03-03,Minnesota Wild,2,Central,Western
2018-19,2019-03-04,Minnesota Wild,1,Central,Western
2018-19,2019-03-06,Minnesota Wild,1,Central,Western
2018-19,2019-03-08,Minnesota Wild,2,Central,Western
2018-19,2019-03-09,Minnesota Wild,0,Central,Western
2018-19,2019-03-12,Minnesota Wild,0,Central,Western
2018-19,2019-03-15,Minnesota Wild,0,Central,Western
2018-19,2019-03-17,Minnesota Wild,2,Central,Western
2018-19,2019-03-17,Minnesota Wild,1,Central,Western
2018-19,2019-03-20,Minnesota Wild,0,Central,Western
2018-19,2019-03-22,Minnesota Wild,2,Central,Western
2018-19,2019-03-23,Minnesota Wild,0,Central,Western
2018-19,2019-03-26,Minnesota Wild,0,Central,Western
2018-19,2019-03-30,Minnesota Wild,2,Central,Western
2018-19,2019-03-31,Minnesota Wild,0,Central,Western
2018-19,2019-04-03,Minnesota Wild,2,Central,Western
2018-19,2019-04-05,Minnesota Wild,0,Central,Western
2018-19,2019-04-07,Minnesota Wild,0,Central,Western
2018-19,2018-10-03,Montréal Canadiens,1,Atlantic,Eastern
2018-19,2018-10-06,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-10-11,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-10-13,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-10-15,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-10-17,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-10-20,Montréal Canadiens,1,Atlantic,Eastern
2018-19,2018-10-23,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-10-25,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-10-27,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-10-30,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-11-01,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-11-03,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-11-06,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-11-07,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-11-09,Montréal Canadiens,1,Atlantic,Eastern
2018-19,2018-11-11,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-11-14,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-11-16,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-11-18,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-11-20,Montréal Canadiens,1,Atlantic,Eastern
2018-19,2018-11-22,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-11-23,Montréal Canadiens,1,Atlantic,Eastern
2018-19,2018-11-25,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-11-28,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-12-02,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-03,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-12-05,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-07,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-09,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-12,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-12-14,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-16,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-18,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-12-20,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2018-12-21,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-22,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-29,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-12-30,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-01-01,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-01-04,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-01-06,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-01-08,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-01-09,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-01-11,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-01-13,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-01-15,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-01-16,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-01-19,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-01-20,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-01-24,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-02-02,Montréal Canadiens,1,Atlantic,Eastern
2018-19,2019-02-03,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-02-06,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-02-08,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-02-10,Montréal Canadiens,1,Atlantic,Eastern
