season,date,div_conf_name,points_threshold
2011-12,2011-06-02,Northwest,0
2011-12,2011-06-03,Northwest,0
2011-12,2011-06-04,Northwest,0
2011-12,2011-06-05,Northwest,0
2011-12,2011-06-06,Northwest,0
2011-12,2011-06-07,Northwest,0
2011-12,2011-06-08,Northwest,0
2011-12,2011-06-09,Northwest,0
2011-12,2011-06-10,Northwest,0
2011-12,2011-06-11,Northwest,0
2011-12,2011-06-12,Northwest,0
2011-12,2011-06-13,Northwest,0
2011-12,2011-06-14,Northwest,0
2011-12,2011-06-15,Northwest,0
2011-12,2011-06-16,Northwest,0
2011-12,2011-06-17,Northwest,0
2011-12,2011-06-18,Northwest,0
2011-12,2011-06-19,Northwest,0
2011-12,2011-06-20,Northwest,0
2011-12,2011-06-21,Northwest,0
2011-12,2011-06-22,Northwest,0
2011-12,2011-06-23,Northwest,0
2011-12,2011-06-24,Northwest,0
2011-12,2011-06-25,Northwest,0
2011-12,2011-06-26,Northwest,0
2011-12,2011-06-27,Northwest,0
2011-12,2011-06-28,Northwest,0
2011-12,2011-06-29,Northwest,0
2011-12,2011-06-30,Northwest,0
2011-12,2011-07-01,Northwest,0
2011-12,2011-07-02,Northwest,0
2011-12,2011-07-03,Northwest,0
2011-12,2011-07-04,Northwest,0
2011-12,2011-07-05,Northwest,0
2011-12,2011-07-06,Northwest,0
2011-12,2011-07-07,Northwest,0
2011-12,2011-07-08,Northwest,0
2011-12,2011-07-09,Northwest,0
2011-12,2011-07-10,Northwest,0
2011-12,2011-07-11,Northwest,0
2011-12,2011-07-12,Northwest,0
2011-12,2011-07-13,Northwest,0
2011-12,2011-07-14,Northwest,0
2011-12,2011-07-15,Northwest,0
2011-12,2011-07-16,Northwest,0
2011-12,2011-07-17,Northwest,0
2011-12,2011-07-18,Northwest,0
2011-12,2011-07-19,Northwest,0
2011-12,2011-07-20,Northwest,0
2011-12,2011-07-21,Northwest,0
2011-12,2011-07-22,Northwest,0
2011-12,2011-07-23,Northwest,0
2011-12,2011-07-24,Northwest,0
2011-12,2011-07-25,Northwest,0
2011-12,2011-07-26,Northwest,0
2011-12,2011-07-27,Northwest,0
2011-12,2011-07-28,Northwest,0
2011-12,2011-07-29,Northwest,0
2011-12,2011-07-30,Northwest,0
2011-12,2011-07-31,Northwest,0
2011-12,2011-08-01,Northwest,0
2011-12,2011-08-02,Northwest,0
2011-12,2011-08-03,Northwest,0
2011-12,2011-08-04,Northwest,0
2011-12,2011-08-05,Northwest,0
2011-12,2011-08-06,Northwest,0
2011-12,2011-08-07,Northwest,0
2011-12,2011-08-08,Northwest,0
2011-12,2011-08-09,Northwest,0
2011-12,2011-08-10,Northwest,0
2011-12,2011-08-11,Northwest,0
2011-12,2011-08-12,Northwest,0
2011-12,2011-08-13,Northwest,0
2011-12,2011-08-14,Northwest,0
2011-12,2011-08-15,Northwest,0
2011-12,2011-08-16,Northwest,0
2011-12,2011-08-17,Northwest,0
2011-12,2011-08-18,Northwest,0
2011-12,2011-08-19,Northwest,0
2011-12,2011-08-20,Northwest,0
2011-12,2011-08-21,Northwest,0
2011-12,2011-08-22,Northwest,0
2011-12,2011-08-23,Northwest,0
2011-12,2011-08-24,Northwest,0
2011-12,2011-08-25,Northwest,0
2011-12,2011-08-26,Northwest,0
2011-12,2011-08-27,Northwest,0
2011-12,2011-08-28,Northwest,0
2011-12,2011-08-29,Northwest,0
2011-12,2011-08-30,Northwest,0
2011-12,2011-08-31,Northwest,0
2011-12,2011-09-01,Northwest,0
2011-12,2011-09-02,Northwest,0
2011-12,2011-09-03,Northwest,0
2011-12,2011-09-04,Northwest,0
2011-12,2011-09-05,Northwest,0
2011-12,2011-09-06,Northwest,0
2011-12,2011-09-07,Northwest,0
2011-12,2011-09-08,Northwest,0
2011-12,2011-09-09,Northwest,0
2011-12,2011-09-10,Northwest,0
2011-12,2011-09-11,Northwest,0
2011-12,2011-09-12,Northwest,0
2011-12,2011-09-13,Northwest,0
2011-12,2011-09-14,Northwest,0
2011-12,2011-09-15,Northwest,0
2011-12,2011-09-16,Northwest,0
2011-12,2011-09-17,Northwest,0
2011-12,2011-09-18,Northwest,0
2011-12,2011-09-19,Northwest,0
2011-12,2011-09-20,Northwest,0
2011-12,2011-09-21,Northwest,0
2011-12,2011-09-22,Northwest,0
2011-12,2011-09-23,Northwest,0
2011-12,2011-09-24,Northwest,0
2011-12,2011-09-25,Northwest,0
2011-12,2011-09-26,Northwest,0
2011-12,2011-09-27,Northwest,0
2011-12,2011-09-28,Northwest,0
2011-12,2011-09-29,Northwest,0
2011-12,2011-09-30,Northwest,0
2011-12,2011-10-01,Northwest,0
2011-12,2011-10-02,Northwest,0
2011-12,2011-10-03,Northwest,0
2011-12,2011-10-04,Northwest,0
2011-12,2011-10-05,Northwest,0
2011-12,2011-10-06,Northwest,0
2011-12,2011-10-07,Northwest,1
2011-12,2011-10-08,Northwest,1
2011-12,2011-10-09,Northwest,2
2011-12,2011-10-10,Northwest,3
2011-12,2011-10-11,Northwest,3
2011-12,2011-10-12,Northwest,4
2011-12,2011-10-13,Northwest,6
2011-12,2011-10-14,Northwest,6
2011-12,2011-10-15,Northwest,8
2011-12,2011-10-16,Northwest,8
2011-12,2011-10-17,Northwest,10
2011-12,2011-10-18,Northwest,10
2011-12,2011-10-19,Northwest,10
2011-12,2011-10-20,Northwest,10
2011-12,2011-10-21,Northwest,10
2011-12,2011-10-22,Northwest,10
2011-12,2011-10-23,Northwest,12
2011-12,2011-10-24,Northwest,12
2011-12,2011-10-25,Northwest,12
2011-12,2011-10-26,Northwest,12
2011-12,2011-10-27,Northwest,12
2011-12,2011-10-28,Northwest,12
2011-12,2011-10-29,Northwest,14
2011-12,2011-10-30,Northwest,14
2011-12,2011-10-31,Northwest,16
2011-12,2011-11-01,Northwest,16
2011-12,2011-11-02,Northwest,16
2011-12,2011-11-03,Northwest,16
2011-12,2011-11-04,Northwest,18
2011-12,2011-11-05,Northwest,18
2011-12,2011-11-06,Northwest,18
2011-12,2011-11-07,Northwest,18
2011-12,2011-11-08,Northwest,18
2011-12,2011-11-09,Northwest,20
2011-12,2011-11-10,Northwest,20
2011-12,2011-11-11,Northwest,20
2011-12,2011-11-12,Northwest,20
2011-12,2011-11-13,Northwest,20
2011-12,2011-11-14,Northwest,21
2011-12,2011-11-15,Northwest,21
2011-12,2011-11-16,Northwest,23
2011-12,2011-11-17,Northwest,23
2011-12,2011-11-18,Northwest,25
2011-12,2011-11-19,Northwest,25
2011-12,2011-11-20,Northwest,27
2011-12,2011-11-21,Northwest,27
2011-12,2011-11-22,Northwest,27
2011-12,2011-11-23,Northwest,27
2011-12,2011-11-24,Northwest,29
2011-12,2011-11-25,Northwest,29
2011-12,2011-11-26,Northwest,29
2011-12,2011-11-27,Northwest,29
2011-12,2011-11-28,Northwest,29
2011-12,2011-11-29,Northwest,31
2011-12,2011-11-30,Northwest,31
2011-12,2011-12-01,Northwest,33
2011-12,2011-12-02,Northwest,33
2011-12,2011-12-03,Northwest,35
2011-12,2011-12-04,Northwest,35
2011-12,2011-12-05,Northwest,37
2011-12,2011-12-06,Northwest,37
2011-12,2011-12-07,Northwest,39
2011-12,2011-12-08,Northwest,39
2011-12,2011-12-09,Northwest,41
2011-12,2011-12-10,Northwest,41
2011-12,2011-12-11,Northwest,43
2011-12,2011-12-12,Northwest,43
2011-12,2011-12-13,Northwest,43
2011-12,2011-12-14,Northwest,43
2011-12,2011-12-15,Northwest,44
2011-12,2011-12-16,Northwest,44
2011-12,2011-12-17,Northwest,44
2011-12,2011-12-18,Northwest,45
2011-12,2011-12-19,Northwest,45
2011-12,2011-12-20,Northwest,45
2011-12,2011-12-21,Northwest,45
2011-12,2011-12-22,Northwest,45
2011-12,2011-12-23,Northwest,45
2011-12,2011-12-24,Northwest,45
2011-12,2011-12-25,Northwest,45
2011-12,2011-12-26,Northwest,45
2011-12,2011-12-27,Northwest,46
2011-12,2011-12-28,Northwest,46
2011-12,2011-12-29,Northwest,48
2011-12,2011-12-30,Northwest,50
2011-12,2011-12-31,Northwest,50
2011-12,2012-01-01,Northwest,50
2011-12,2012-01-02,Northwest,50
2011-12,2012-01-03,Northwest,51
2011-12,2012-01-04,Northwest,51
2011-12,2012-01-05,Northwest,53
2011-12,2012-01-06,Northwest,53
2011-12,2012-01-07,Northwest,55
2011-12,2012-01-08,Northwest,55
2011-12,2012-01-09,Northwest,55
2011-12,2012-01-10,Northwest,55
2011-12,2012-01-11,Northwest,57
2011-12,2012-01-12,Northwest,57
2011-12,2012-01-13,Northwest,59
2011-12,2012-01-14,Northwest,59
2011-12,2012-01-15,Northwest,59
2011-12,2012-01-16,Northwest,59
2011-12,2012-01-17,Northwest,59
2011-12,2012-01-18,Northwest,60
2011-12,2012-01-19,Northwest,60
2011-12,2012-01-20,Northwest,60
2011-12,2012-01-21,Northwest,62
2011-12,2012-01-22,Northwest,62
2011-12,2012-01-23,Northwest,62
2011-12,2012-01-24,Northwest,62
2011-12,2012-01-25,Northwest,64
2011-12,2012-01-26,Northwest,64
2011-12,2012-01-27,Northwest,64
2011-12,2012-01-28,Northwest,64
2011-12,2012-01-29,Northwest,64
2011-12,2012-01-30,Northwest,64
2011-12,2012-01-31,Northwest,64
2011-12,2012-02-01,Northwest,66
2011-12,2012-02-02,Northwest,66
2011-12,2012-02-03,Northwest,67
2011-12,2012-02-04,Northwest,69
2011-12,2012-02-05,Northwest,69
2011-12,2012-02-06,Northwest,69
2011-12,2012-02-07,Northwest,69
2011-12,2012-02-08,Northwest,71
2011-12,2012-02-09,Northwest,71
2011-12,2012-02-10,Northwest,73
2011-12,2012-02-11,Northwest,73
2011-12,2012-02-12,Northwest,74
2011-12,2012-02-13,Northwest,74
2011-12,2012-02-14,Northwest,76
2011-12,2012-02-15,Northwest,76
2011-12,2012-02-16,Northwest,78
2011-12,2012-02-17,Northwest,78
2011-12,2012-02-18,Northwest,78
2011-12,2012-02-19,Northwest,80
2011-12,2012-02-20,Northwest,82
2011-12,2012-02-21,Northwest,82
2011-12,2012-02-22,Northwest,82
2011-12,2012-02-23,Northwest,82
2011-12,2012-02-24,Northwest,84
2011-12,2012-02-25,Northwest,86
2011-12,2012-02-26,Northwest,87
2011-12,2012-02-27,Northwest,87
2011-12,2012-02-28,Northwest,87
2011-12,2012-02-29,Northwest,88
2011-12,2012-03-01,Northwest,88
2011-12,2012-03-02,Northwest,90
2011-12,2012-03-03,Northwest,90
2011-12,2012-03-04,Northwest,90
2011-12,2012-03-05,Northwest,90
2011-12,2012-03-06,Northwest,90
2011-12,2012-03-07,Northwest,90
2011-12,2012-03-08,Northwest,90
2011-12,2012-03-09,Northwest,92
2011-12,2012-03-10,Northwest,92
2011-12,2012-03-11,Northwest,92
2011-12,2012-03-12,Northwest,92
2011-12,2012-03-13,Northwest,92
2011-12,2012-03-14,Northwest,92
2011-12,2012-03-15,Northwest,92
2011-12,2012-03-16,Northwest,92
2011-12,2012-03-17,Northwest,92
2011-12,2012-03-18,Northwest,94
2011-12,2012-03-19,Northwest,94
2011-12,2012-03-20,Northwest,94
2011-12,2012-03-21,Northwest,94
2011-12,2012-03-22,Northwest,95
2011-12,2012-03-23,Northwest,97
2011-12,2012-03-24,Northwest,97
2011-12,2012-03-25,Northwest,99
2011-12,2012-03-26,Northwest,99
2011-12,2012-03-27,Northwest,101
2011-12,2012-03-28,Northwest,101
2011-12,2012-03-29,Northwest,103
2011-12,2012-03-30,Northwest,103
2011-12,2012-03-31,Northwest,105
2011-12,2012-04-01,Northwest,107
2011-12,2012-04-02,Northwest,107
2011-12,2012-04-03,Northwest,107
2011-12,2012-04-04,Northwest,109
2011-12,2012-04-05,Northwest,109
2011-12,2012-04-06,Northwest,109
2011-12,2012-04-07,Northwest,109
2011-12,2012-04-08,Northwest,111
2011-12,2012-04-09,Northwest,111
2011-12,2012-04-10,Northwest,111
2011-12,2012-04-11,Northwest,111
2011-12,2012-04-12,Northwest,111
2011-12,2012-04-13,Northwest,111
2011-12,2012-04-14,Northwest,111
2011-12,2012-04-15,Northwest,111
2011-12,2012-04-16,Northwest,111
2011-12,2012-04-17,Northwest,111
2011-12,2012-04-18,Northwest,111
2011-12,2012-04-19,Northwest,111
2011-12,2012-04-20,Northwest,111
2011-12,2012-04-21,Northwest,111
2011-12,2012-04-22,Northwest,111
2011-12,2012-04-23,Northwest,111
2011-12,2012-04-24,Northwest,111
2011-12,2012-04-25,Northwest,111
2011-12,2012-04-26,Northwest,111
2011-12,2012-04-27,Northwest,111
2011-12,2012-04-28,Northwest,111
2011-12,2012-04-29,Northwest,111
2011-12,2012-04-30,Northwest,111
2011-12,2012-05-01,Northwest,111
2011-12,2012-05-02,Northwest,111
2011-12,2012-05-03,Northwest,111
2011-12,2012-05-04,Northwest,111
2011-12,2012-05-05,Northwest,111
2011-12,2012-05-06,Northwest,111
2011-12,2012-05-07,Northwest,111
2011-12,2012-05-08,Northwest,111
2011-12,2012-05-09,Northwest,111
2011-12,2012-05-10,Northwest,111
2011-12,2012-05-11,Northwest,111
2011-12,2012-05-12,Northwest,111
2011-12,2012-05-13,Northwest,111
2011-12,2012-05-14,Northwest,111
2011-12,2012-05-15,Northwest,111
2011-12,2012-05-16,Northwest,111
2011-12,2012-05-17,Northwest,111
2011-12,2012-05-18,Northwest,111
2011-12,2012-05-19,Northwest,111
2011-12,2012-05-20,Northwest,111
2011-12,2012-05-21,Northwest,111
2011-12,2012-05-22,Northwest,111
2011-12,2012-05-23,Northwest,111
2011-12,2012-05-24,Northwest,111
2011-12,2012-05-25,Northwest,111
2011-12,2012-05-26,Northwest,111
2011-12,2012-05-27,Northwest,111
2011-12,2012-05-28,Northwest,111
2011-12,2012-05-29,Northwest,111
2011-12,2012-05-30,Northwest,111
2011-12,2012-05-31,Northwest,111
2011-12,2011-06-01,Southeast,0
2011-12,2011-06-02,Southeast,0
2011-12,2011-06-03,Southeast,0
2011-12,2011-06-04,Southeast,0
2011-12,2011-06-05,Southeast,0
2011-12,2011-06-06,Southeast,0
2011-12,2011-06-07,Southeast,0
2011-12,2011-06-08,Southeast,0
2011-12,2011-06-09,Southeast,0
2011-12,2011-06-10,Southeast,0
2011-12,2011-06-11,Southeast,0
2011-12,2011-06-12,Southeast,0
2011-12,2011-06-13,Southeast,0
2011-12,2011-06-14,Southeast,0
2011-12,2011-06-15,Southeast,0
2011-12,2011-06-16,Southeast,0
2011-12,2011-06-17,Southeast,0
2011-12,2011-06-18,Southeast,0
2011-12,2011-06-19,Southeast,0
2011-12,2011-06-20,Southeast,0
2011-12,2011-06-21,Southeast,0
2011-12,2011-06-22,Southeast,0
2011-12,2011-06-23,Southeast,0
2011-12,2011-06-24,Southeast,0
2011-12,2011-06-25,Southeast,0
2011-12,2011-06-26,Southeast,0
2011-12,2011-06-27,Southeast,0
2011-12,2011-06-28,Southeast,0
2011-12,2011-06-29,Southeast,0
2011-12,2011-06-30,Southeast,0
2011-12,2011-07-01,Southeast,0
2011-12,2011-07-02,Southeast,0
2011-12,2011-07-03,Southeast,0
2011-12,2011-07-04,Southeast,0
2011-12,2011-07-05,Southeast,0
2011-12,2011-07-06,Southeast,0
2011-12,2011-07-07,Southeast,0
2011-12,2011-07-08,Southeast,0
2011-12,2011-07-09,Southeast,0
2011-12,2011-07-10,Southeast,0
2011-12,2011-07-11,Southeast,0
2011-12,2011-07-12,Southeast,0
2011-12,2011-07-13,Southeast,0
2011-12,2011-07-14,Southeast,0
2011-12,2011-07-15,Southeast,0
2011-12,2011-07-16,Southeast,0
2011-12,2011-07-17,Southeast,0
2011-12,2011-07-18,Southeast,0
2011-12,2011-07-19,Southeast,0
2011-12,2011-07-20,Southeast,0
2011-12,2011-07-21,Southeast,0
2011-12,2011-07-22,Southeast,0
2011-12,2011-07-23,Southeast,0
2011-12,2011-07-24,Southeast,0
2011-12,2011-07-25,Southeast,0
2011-12,2011-07-26,Southeast,0
2011-12,2011-07-27,Southeast,0
2011-12,2011-07-28,Southeast,0
2011-12,2011-07-29,Southeast,0
2011-12,2011-07-30,Southeast,0
2011-12,2011-07-31,Southeast,0
2011-12,2011-08-01,Southeast,0
2011-12,2011-08-02,Southeast,0
2011-12,2011-08-03,Southeast,0
2011-12,2011-08-04,Southeast,0
2011-12,2011-08-05,Southeast,0
2011-12,2011-08-06,Southeast,0
2011-12,2011-08-07,Southeast,0
2011-12,2011-08-08,Southeast,0
2011-12,2011-08-09,Southeast,0
2011-12,2011-08-10,Southeast,0
2011-12,2011-08-11,Southeast,0
2011-12,2011-08-12,Southeast,0
2011-12,2011-08-13,Southeast,0
2011-12,2011-08-14,Southeast,0
2011-12,2011-08-15,Southeast,0
2011-12,2011-08-16,Southeast,0
2011-12,2011-08-17,Southeast,0
2011-12,2011-08-18,Southeast,0
2011-12,2011-08-19,Southeast,0
2011-12,2011-08-20,Southeast,0
2011-12,2011-08-21,Southeast,0
2011-12,2011-08-22,Southeast,0
2011-12,2011-08-23,Southeast,0
2011-12,2011-08-24,Southeast,0
2011-12,2011-08-25,Southeast,0
2011-12,2011-08-26,Southeast,0
2011-12,2011-08-27,Southeast,0
2011-12,2011-08-28,Southeast,0
2011-12,2011-08-29,Southeast,0
2011-12,2011-08-30,Southeast,0
2011-12,2011-08-31,Southeast,0
2011-12,2011-09-01,Southeast,0
2011-12,2011-09-02,Southeast,0
2011-12,2011-09-03,Southeast,0
2011-12,2011-09-04,Southeast,0
2011-12,2011-09-05,Southeast,0
2011-12,2011-09-06,Southeast,0
2011-12,2011-09-07,Southeast,0
2011-12,2011-09-08,Southeast,0
2011-12,2011-09-09,Southeast,0
2011-12,2011-09-10,Southeast,0
2011-12,2011-09-11,Southeast,0
2011-12,2011-09-12,Southeast,0
2011-12,2011-09-13,Southeast,0
2011-12,2011-09-14,Southeast,0
2011-12,2011-09-15,Southeast,0
2011-12,2011-09-16,Southeast,0
2011-12,2011-09-17,Southeast,0
2011-12,2011-09-18,Southeast,0
2011-12,2011-09-19,Southeast,0
2011-12,2011-09-20,Southeast,0
2011-12,2011-09-21,Southeast,0
2011-12,2011-09-22,Southeast,0
2011-12,2011-09-23,Southeast,0
2011-12,2011-09-24,Southeast,0
2011-12,2011-09-25,Southeast,0
2011-12,2011-09-26,Southeast,0
2011-12,2011-09-27,Southeast,0
2011-12,2011-09-28,Southeast,0
2011-12,2011-09-29,Southeast,0
2011-12,2011-09-30,Southeast,0
2011-12,2011-10-01,Southeast,0
2011-12,2011-10-02,Southeast,0
2011-12,2011-10-03,Southeast,0
2011-12,2011-10-04,Southeast,0
2011-12,2011-10-05,Southeast,0
2011-12,2011-10-06,Southeast,0
2011-12,2011-10-07,Southeast,2
2011-12,2011-10-08,Southeast,2
2011-12,2011-10-09,Southeast,2
2011-12,2011-10-10,Southeast,4
2011-12,2011-10-11,Southeast,4
2011-12,2011-10-12,Southeast,4
2011-12,2011-10-13,Southeast,6
2011-12,2011-10-14,Southeast,6
2011-12,2011-10-15,Southeast,8
2011-12,2011-10-16,Southeast,8
2011-12,2011-10-17,Southeast,8
2011-12,2011-10-18,Southeast,10
2011-12,2011-10-19,Southeast,10
2011-12,2011-10-20,Southeast,12
2011-12,2011-10-21,Southeast,12
2011-12,2011-10-22,Southeast,14
2011-12,2011-10-23,Southeast,14
2011-12,2011-10-24,Southeast,14
2011-12,2011-10-25,Southeast,14
2011-12,2011-10-26,Southeast,14
2011-12,2011-10-27,Southeast,14
2011-12,2011-10-28,Southeast,14
2011-12,2011-10-29,Southeast,14
2011-12,2011-10-30,Southeast,14
2011-12,2011-10-31,Southeast,14
2011-12,2011-11-01,Southeast,16
2011-12,2011-11-02,Southeast,16
2011-12,2011-11-03,Southeast,16
2011-12,2011-11-04,Southeast,18
2011-12,2011-11-05,Southeast,18
2011-12,2011-11-06,Southeast,18
2011-12,2011-11-07,Southeast,18
2011-12,2011-11-08,Southeast,18
2011-12,2011-11-09,Southeast,18
2011-12,2011-11-10,Southeast,18
2011-12,2011-11-11,Southeast,19
2011-12,2011-11-12,Southeast,20
2011-12,2011-11-13,Southeast,21
2011-12,2011-11-14,Southeast,21
2011-12,2011-11-15,Southeast,21
2011-12,2011-11-16,Southeast,21
2011-12,2011-11-17,Southeast,21
2011-12,2011-11-18,Southeast,21
2011-12,2011-11-19,Southeast,21
2011-12,2011-11-20,Southeast,23
2011-12,2011-11-21,Southeast,23
2011-12,2011-11-22,Southeast,25
2011-12,2011-11-23,Southeast,25
2011-12,2011-11-24,Southeast,27
2011-12,2011-11-25,Southeast,27
2011-12,2011-11-26,Southeast,28
2011-12,2011-11-27,Southeast,28
2011-12,2011-11-28,Southeast,28
2011-12,2011-11-29,Southeast,28
2011-12,2011-11-30,Southeast,30
2011-12,2011-12-01,Southeast,30
2011-12,2011-12-02,Southeast,30
2011-12,2011-12-03,Southeast,30
2011-12,2011-12-04,Southeast,32
2011-12,2011-12-05,Southeast,32
2011-12,2011-12-06,Southeast,34
2011-12,2011-12-07,Southeast,34
2011-12,2011-12-08,Southeast,34
2011-12,2011-12-09,Southeast,36
2011-12,2011-12-10,Southeast,37
2011-12,2011-12-11,Southeast,37
2011-12,2011-12-12,Southeast,37
2011-12,2011-12-13,Southeast,37
2011-12,2011-12-14,Southeast,38
2011-12,2011-12-15,Southeast,38
2011-12,2011-12-16,Southeast,38
2011-12,2011-12-17,Southeast,40
2011-12,2011-12-18,Southeast,42
2011-12,2011-12-19,Southeast,42
2011-12,2011-12-20,Southeast,42
2011-12,2011-12-21,Southeast,42
2011-12,2011-12-22,Southeast,42
2011-12,2011-12-23,Southeast,43
2011-12,2011-12-24,Southeast,43
2011-12,2011-12-25,Southeast,43
2011-12,2011-12-26,Southeast,43
2011-12,2011-12-27,Southeast,43
2011-12,2011-12-28,Southeast,45
2011-12,2011-12-29,Southeast,45
2011-12,2011-12-30,Southeast,45
2011-12,2011-12-31,Southeast,45
2011-12,2012-01-01,Southeast,47
2011-12,2012-01-02,Southeast,47
2011-12,2012-01-03,Southeast,47
2011-12,2012-01-04,Southeast,47
2011-12,2012-01-05,Southeast,47
2011-12,2012-01-06,Southeast,48
2011-12,2012-01-07,Southeast,48
2011-12,2012-01-08,Southeast,48
2011-12,2012-01-09,Southeast,48
2011-12,2012-01-10,Southeast,50
2011-12,2012-01-11,Southeast,50
2011-12,2012-01-12,Southeast,50
2011-12,2012-01-13,Southeast,50
2011-12,2012-01-14,Southeast,50
2011-12,2012-01-15,Southeast,50
2011-12,2012-01-16,Southeast,50
2011-12,2012-01-17,Southeast,51
2011-12,2012-01-18,Southeast,51
2011-12,2012-01-19,Southeast,52
2011-12,2012-01-20,Southeast,52
2011-12,2012-01-21,Southeast,52
2011-12,2012-01-22,Southeast,54
2011-12,2012-01-23,Southeast,54
2011-12,2012-01-24,Southeast,54
2011-12,2012-01-25,Southeast,55
2011-12,2012-01-26,Southeast,55
2011-12,2012-01-27,Southeast,55
2011-12,2012-01-28,Southeast,55
2011-12,2012-01-29,Southeast,55
2011-12,2012-01-30,Southeast,55
2011-12,2012-01-31,Southeast,55
2011-12,2012-02-01,Southeast,56
2011-12,2012-02-02,Southeast,57
2011-12,2012-02-03,Southeast,57
2011-12,2012-02-04,Southeast,59
2011-12,2012-02-05,Southeast,59
2011-12,2012-02-06,Southeast,59
2011-12,2012-02-07,Southeast,59
2011-12,2012-02-08,Southeast,60
2011-12,2012-02-09,Southeast,60
2011-12,2012-02-10,Southeast,61
2011-12,2012-02-11,Southeast,63
2011-12,2012-02-12,Southeast,65
2011-12,2012-02-13,Southeast,65
2011-12,2012-02-14,Southeast,65
2011-12,2012-02-15,Southeast,65
2011-12,2012-02-16,Southeast,65
2011-12,2012-02-17,Southeast,65
2011-12,2012-02-18,Southeast,65
2011-12,2012-02-19,Southeast,65
2011-12,2012-02-20,Southeast,65
2011-12,2012-02-21,Southeast,65
2011-12,2012-02-22,Southeast,65
2011-12,2012-02-23,Southeast,65
2011-12,2012-02-24,Southeast,67
2011-12,2012-02-25,Southeast,68
2011-12,2012-02-26,Southeast,70
2011-12,2012-02-27,Southeast,70
2011-12,2012-02-28,Southeast,70
2011-12,2012-02-29,Southeast,72
2011-12,2012-03-01,Southeast,72
2011-12,2012-03-02,Southeast,72
2011-12,2012-03-03,Southeast,72
2011-12,2012-03-04,Southeast,74
2011-12,2012-03-05,Southeast,74
2011-12,2012-03-06,Southeast,74
2011-12,2012-03-07,Southeast,74
2011-12,2012-03-08,Southeast,74
2011-12,2012-03-09,Southeast,74
2011-12,2012-03-10,Southeast,75
2011-12,2012-03-11,Southeast,77
2011-12,2012-03-12,Southeast,77
2011-12,2012-03-13,Southeast,79
2011-12,2012-03-14,Southeast,79
2011-12,2012-03-15,Southeast,81
2011-12,2012-03-16,Southeast,81
2011-12,2012-03-17,Southeast,83
2011-12,2012-03-18,Southeast,83
2011-12,2012-03-19,Southeast,83
2011-12,2012-03-20,Southeast,85
2011-12,2012-03-21,Southeast,85
2011-12,2012-03-22,Southeast,85
2011-12,2012-03-23,Southeast,86
2011-12,2012-03-24,Southeast,86
2011-12,2012-03-25,Southeast,87
2011-12,2012-03-26,Southeast,87
2011-12,2012-03-27,Southeast,89
2011-12,2012-03-28,Southeast,89
2011-12,2012-03-29,Southeast,89
2011-12,2012-03-30,Southeast,90
2011-12,2012-03-31,Southeast,90
2011-12,2012-04-01,Southeast,91
2011-12,2012-04-02,Southeast,91
2011-12,2012-04-03,Southeast,92
2011-12,2012-04-04,Southeast,92
2011-12,2012-04-05,Southeast,92
2011-12,2012-04-06,Southeast,92
2011-12,2012-04-07,Southeast,94
2011-12,2012-04-08,Southeast,94
2011-12,2012-04-09,Southeast,94
2011-12,2012-04-10,Southeast,94
2011-12,2012-04-11,Southeast,94
2011-12,2012-04-12,Southeast,94
2011-12,2012-04-13,Southeast,94
2011-12,2012-04-14,Southeast,94
2011-12,2012-04-15,Southeast,94
2011-12,2012-04-16,Southeast,94
2011-12,2012-04-17,Southeast,94
2011-12,2012-04-18,Southeast,94
2011-12,2012-04-19,Southeast,94
2011-12,2012-04-20,Southeast,94
2011-12,2012-04-21,Southeast,94
2011-12,2012-04-22,Southeast,94
2011-12,2012-04-23,Southeast,94
2011-12,2012-04-24,Southeast,94
2011-12,2012-04-25,Southeast,94
2011-12,2012-04-26,Southeast,94
2011-12,2012-04-27,Southeast,94
2011-12,2012-04-28,Southeast,94
2011-12,2012-04-29,Southeast,94
2011-12,2012-04-30,Southeast,94
2011-12,2012-05-01,Southeast,94
2011-12,2012-05-02,Southeast,94
2011-12,2012-05-03,Southeast,94
2011-12,2012-05-04,Southeast,94
2011-12,2012-05-05,Southeast,94
2011-12,2012-05-06,Southeast,94
2011-12,2012-05-07,Southeast,94
2011-12,2012-05-08,Southeast,94
2011-12,2012-05-09,Southeast,94
