season,date,team,points,division,conference
2013-14,2013-12-08,Edmonton Oilers,1,Pacific,Western
2013-14,2013-12-11,Edmonton Oilers,2,Pacific,Western
2013-14,2013-12-13,Edmonton Oilers,0,Pacific,Western
2013-14,2013-12-14,Edmonton Oilers,0,Pacific,Western
2013-14,2013-12-16,Edmonton Oilers,0,Pacific,Western
2013-14,2013-12-18,Edmonton Oilers,0,Pacific,Western
2013-14,2013-12-20,Edmonton Oilers,0,Pacific,Western
2013-14,2013-12-22,Edmonton Oilers,0,Pacific,Western
2013-14,2013-12-24,Edmonton Oilers,2,Pacific,Western
2013-14,2013-12-28,Edmonton Oilers,2,Pacific,Western
2013-14,2013-12-29,Edmonton Oilers,1,Pacific,Western
2013-14,2014-01-01,Edmonton Oilers,1,Pacific,Western
2013-14,2014-01-03,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-04,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-06,Edmonton Oilers,2,Pacific,Western
2013-14,2014-01-08,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-11,Edmonton Oilers,2,Pacific,Western
2013-14,2014-01-13,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-15,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-17,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-18,Edmonton Oilers,1,Pacific,Western
2013-14,2014-01-22,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-25,Edmonton Oilers,0,Pacific,Western
2013-14,2014-01-27,Edmonton Oilers,2,Pacific,Western
2013-14,2014-01-28,Edmonton Oilers,2,Pacific,Western
2013-14,2014-01-30,Edmonton Oilers,2,Pacific,Western
2013-14,2014-02-01,Edmonton Oilers,0,Pacific,Western
2013-14,2014-02-04,Edmonton Oilers,2,Pacific,Western
2013-14,2014-02-07,Edmonton Oilers,2,Pacific,Western
2013-14,2014-02-08,Edmonton Oilers,1,Pacific,Western
2013-14,2014-02-28,Edmonton Oilers,0,Pacific,Western
2013-14,2014-03-02,Edmonton Oilers,1,Pacific,Western
2013-14,2014-03-05,Edmonton Oilers,2,Pacific,Western
2013-14,2014-03-07,Edmonton Oilers,2,Pacific,Western
2013-14,2014-03-10,Edmonton Oilers,0,Pacific,Western
2013-14,2014-03-12,Edmonton Oilers,2,Pacific,Western
2013-14,2014-03-14,Edmonton Oilers,0,Pacific,Western
2013-14,2014-03-14,Edmonton Oilers,1,Pacific,Western
2013-14,2014-03-16,Edmonton Oilers,2,Pacific,Western
2013-14,2014-03-19,Edmonton Oilers,2,Pacific,Western
2013-14,2014-03-21,Edmonton Oilers,0,Pacific,Western
2013-14,2014-03-23,Edmonton Oilers,0,Pacific,Western
2013-14,2014-03-26,Edmonton Oilers,0,Pacific,Western
2013-14,2014-03-29,Edmonton Oilers,2,Pacific,Western
2013-14,2014-03-31,Edmonton Oilers,0,Pacific,Western
2013-14,2014-04-02,Edmonton Oilers,0,Pacific,Western
2013-14,2014-04-03,Edmonton Oilers,0,Pacific,Western
2013-14,2014-04-05,Edmonton Oilers,2,Pacific,Western
2013-14,2014-04-07,Edmonton Oilers,2,Pacific,Western
2013-14,2014-04-09,Edmonton Oilers,0,Pacific,Western
2013-14,2014-04-11,Edmonton Oilers,0,Pacific,Western
2013-14,2014-04-13,Edmonton Oilers,2,Pacific,Western
2013-14,2013-10-04,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-10-06,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-08,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-10,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-11,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-10-13,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-16,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-17,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-19,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-10-22,Florida Panthers,1,Atlantic,Eastern
2013-14,2013-10-25,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-27,Florida Panthers,1,Atlantic,Eastern
2013-14,2013-11-01,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-11-02,Florida Panthers,1,Atlantic,Eastern
2013-14,2013-11-06,Florida Panthers,1,Atlantic,Eastern
2013-14,2013-11-08,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-11-09,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-11-11,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-11-13,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-11-16,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-11-17,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-11-20,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-11-22,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-11-23,Florida Panthers,1,Atlantic,Eastern
2013-14,2013-11-26,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-11-28,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-12-01,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-12-04,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-12-06,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-08,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-09,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-12-11,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-14,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-15,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-18,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-20,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-21,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-12-24,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-12-29,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-12-29,Florida Panthers,2,Atlantic,Eastern
2013-14,2013-12-31,Florida Panthers,1,Atlantic,Eastern
2013-14,2014-01-05,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-01-07,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-01-10,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-01-12,Florida Panthers,1,Atlantic,Eastern
2013-14,2014-01-15,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-01-17,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-01-19,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-01-21,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-01-22,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-01-25,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-01-26,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-01-29,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-01-31,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-02-02,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-02-05,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-02-07,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-02-08,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-02-28,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-01,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-02,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-03-05,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-08,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-03-09,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-11,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-13,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-14,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-03-16,Florida Panthers,1,Atlantic,Eastern
2013-14,2014-03-19,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-03-21,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-22,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-24,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-25,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-03-27,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-29,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-03-31,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-04-01,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-04-04,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-04-06,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-04-08,Florida Panthers,0,Atlantic,Eastern
2013-14,2014-04-10,Florida Panthers,2,Atlantic,Eastern
2013-14,2014-04-12,Florida Panthers,0,Atlantic,Eastern
2013-14,2013-10-04,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-05,Los Angeles Kings,0,Pacific,Western
2013-14,2013-10-08,Los Angeles Kings,0,Pacific,Western
2013-14,2013-10-10,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-11,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-13,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-15,Los Angeles Kings,0,Pacific,Western
2013-14,2013-10-18,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-20,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-22,Los Angeles Kings,0,Pacific,Western
2013-14,2013-10-25,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-28,Los Angeles Kings,2,Pacific,Western
2013-14,2013-10-30,Los Angeles Kings,0,Pacific,Western
2013-14,2013-10-31,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-03,Los Angeles Kings,0,Pacific,Western
2013-14,2013-11-08,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-10,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-13,Los Angeles Kings,1,Pacific,Western
2013-14,2013-11-15,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-16,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-18,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-20,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-22,Los Angeles Kings,1,Pacific,Western
2013-14,2013-11-24,Los Angeles Kings,1,Pacific,Western
2013-14,2013-11-26,Los Angeles Kings,2,Pacific,Western
2013-14,2013-11-28,Los Angeles Kings,1,Pacific,Western
2013-14,2013-12-01,Los Angeles Kings,0,Pacific,Western
2013-14,2013-12-03,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-04,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-08,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-11,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-12,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-14,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-16,Los Angeles Kings,0,Pacific,Western
2013-14,2013-12-18,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-20,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-21,Los Angeles Kings,2,Pacific,Western
2013-14,2013-12-24,Los Angeles Kings,0,Pacific,Western
2013-14,2013-12-29,Los Angeles Kings,0,Pacific,Western
2013-14,2013-12-31,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-01,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-03,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-05,Los Angeles Kings,2,Pacific,Western
2013-14,2014-01-08,Los Angeles Kings,1,Pacific,Western
2013-14,2014-01-10,Los Angeles Kings,2,Pacific,Western
2013-14,2014-01-12,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-14,Los Angeles Kings,2,Pacific,Western
2013-14,2014-01-17,Los Angeles Kings,2,Pacific,Western
2013-14,2014-01-19,Los Angeles Kings,1,Pacific,Western
2013-14,2014-01-20,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-22,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-24,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-26,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-28,Los Angeles Kings,2,Pacific,Western
2013-14,2014-01-29,Los Angeles Kings,0,Pacific,Western
2013-14,2014-01-31,Los Angeles Kings,0,Pacific,Western
2013-14,2014-02-01,Los Angeles Kings,0,Pacific,Western
2013-14,2014-02-04,Los Angeles Kings,0,Pacific,Western
2013-14,2014-02-07,Los Angeles Kings,2,Pacific,Western
2013-14,2014-02-27,Los Angeles Kings,2,Pacific,Western
2013-14,2014-02-28,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-01,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-04,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-07,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-10,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-11,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-14,Los Angeles Kings,0,Pacific,Western
2013-14,2014-03-16,Los Angeles Kings,0,Pacific,Western
2013-14,2014-03-18,Los Angeles Kings,0,Pacific,Western
2013-14,2014-03-21,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-22,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-24,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-25,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-27,Los Angeles Kings,2,Pacific,Western
2013-14,2014-03-30,Los Angeles Kings,2,Pacific,Western
2013-14,2014-04-01,Los Angeles Kings,0,Pacific,Western
2013-14,2014-04-03,Los Angeles Kings,2,Pacific,Western
2013-14,2014-04-04,Los Angeles Kings,0,Pacific,Western
2013-14,2014-04-06,Los Angeles Kings,0,Pacific,Western
2013-14,2014-04-10,Los Angeles Kings,1,Pacific,Western
2013-14,2014-04-11,Los Angeles Kings,2,Pacific,Western
2013-14,2014-04-13,Los Angeles Kings,1,Pacific,Western
2013-14,2013-10-04,Minnesota Wild,1,Central,Western
2013-14,2013-10-06,Minnesota Wild,1,Central,Western
2013-14,2013-10-09,Minnesota Wild,0,Central,Western
2013-14,2013-10-11,Minnesota Wild,2,Central,Western
2013-14,2013-10-13,Minnesota Wild,2,Central,Western
2013-14,2013-10-14,Minnesota Wild,2,Central,Western
2013-14,2013-10-15,Minnesota Wild,0,Central,Western
2013-14,2013-10-17,Minnesota Wild,0,Central,Western
2013-14,2013-10-19,Minnesota Wild,1,Central,Western
2013-14,2013-10-23,Minnesota Wild,2,Central,Western
2013-14,2013-10-25,Minnesota Wild,2,Central,Western
2013-14,2013-10-27,Minnesota Wild,2,Central,Western
2013-14,2013-10-29,Minnesota Wild,0,Central,Western
2013-14,2013-11-02,Minnesota Wild,2,Central,Western
2013-14,2013-11-04,Minnesota Wild,2,Central,Western
2013-14,2013-11-06,Minnesota Wild,2,Central,Western
2013-14,2013-11-08,Minnesota Wild,1,Central,Western
2013-14,2013-11-10,Minnesota Wild,2,Central,Western
2013-14,2013-11-14,Minnesota Wild,2,Central,Western
2013-14,2013-11-16,Minnesota Wild,2,Central,Western
2013-14,2013-11-18,Minnesota Wild,2,Central,Western
2013-14,2013-11-20,Minnesota Wild,0,Central,Western
2013-14,2013-11-21,Minnesota Wild,2,Central,Western
2013-14,2013-11-23,Minnesota Wild,2,Central,Western
2013-14,2013-11-26,Minnesota Wild,0,Central,Western
2013-14,2013-11-28,Minnesota Wild,0,Central,Western
2013-14,2013-11-29,Minnesota Wild,0,Central,Western
2013-14,2013-12-01,Minnesota Wild,1,Central,Western
2013-14,2013-12-03,Minnesota Wild,2,Central,Western
2013-14,2013-12-06,Minnesota Wild,2,Central,Western
2013-14,2013-12-07,Minnesota Wild,0,Central,Western
2013-14,2013-12-08,Minnesota Wild,2,Central,Western
2013-14,2013-12-12,Minnesota Wild,0,Central,Western
2013-14,2013-12-13,Minnesota Wild,0,Central,Western
2013-14,2013-12-15,Minnesota Wild,2,Central,Western
2013-14,2013-12-18,Minnesota Wild,2,Central,Western
2013-14,2013-12-20,Minnesota Wild,0,Central,Western
2013-14,2013-12-23,Minnesota Wild,0,Central,Western
2013-14,2013-12-24,Minnesota Wild,0,Central,Western
2013-14,2013-12-28,Minnesota Wild,0,Central,Western
2013-14,2013-12-30,Minnesota Wild,0,Central,Western
2013-14,2013-12-31,Minnesota Wild,0,Central,Western
2013-14,2014-01-03,Minnesota Wild,2,Central,Western
2013-14,2014-01-05,Minnesota Wild,2,Central,Western
2013-14,2014-01-08,Minnesota Wild,2,Central,Western
2013-14,2014-01-10,Minnesota Wild,2,Central,Western
2013-14,2014-01-12,Minnesota Wild,0,Central,Western
2013-14,2014-01-13,Minnesota Wild,2,Central,Western
2013-14,2014-01-15,Minnesota Wild,0,Central,Western
2013-14,2014-01-17,Minnesota Wild,2,Central,Western
2013-14,2014-01-19,Minnesota Wild,2,Central,Western
2013-14,2014-01-22,Minnesota Wild,0,Central,Western
2013-14,2014-01-24,Minnesota Wild,2,Central,Western
2013-14,2014-01-26,Minnesota Wild,1,Central,Western
2013-14,2014-01-29,Minnesota Wild,2,Central,Western
2013-14,2014-01-31,Minnesota Wild,0,Central,Western
2013-14,2014-02-02,Minnesota Wild,1,Central,Western
2013-14,2014-02-05,Minnesota Wild,2,Central,Western
2013-14,2014-02-07,Minnesota Wild,2,Central,Western
2013-14,2014-02-28,Minnesota Wild,2,Central,Western
2013-14,2014-03-01,Minnesota Wild,2,Central,Western
2013-14,2014-03-04,Minnesota Wild,2,Central,Western
2013-14,2014-03-09,Minnesota Wild,0,Central,Western
2013-14,2014-03-10,Minnesota Wild,1,Central,Western
2013-14,2014-03-12,Minnesota Wild,1,Central,Western
2013-14,2014-03-14,Minnesota Wild,2,Central,Western
2013-14,2014-03-16,Minnesota Wild,1,Central,Western
2013-14,2014-03-17,Minnesota Wild,0,Central,Western
2013-14,2014-03-18,Minnesota Wild,2,Central,Western
2013-14,2014-03-20,Minnesota Wild,1,Central,Western
2013-14,2014-03-22,Minnesota Wild,0,Central,Western
2013-14,2014-03-23,Minnesota Wild,2,Central,Western
2013-14,2014-03-26,Minnesota Wild,0,Central,Western
2013-14,2014-03-28,Minnesota Wild,0,Central,Western
2013-14,2014-03-30,Minnesota Wild,2,Central,Western
2013-14,2014-04-01,Minnesota Wild,2,Central,Western
2013-14,2014-04-04,Minnesota Wild,1,Central,Western
2013-14,2014-04-06,Minnesota Wild,2,Central,Western
2013-14,2014-04-08,Minnesota Wild,2,Central,Western
2013-14,2014-04-09,Minnesota Wild,2,Central,Western
2013-14,2014-04-11,Minnesota Wild,2,Central,Western
2013-14,2014-04-14,Minnesota Wild,0,Central,Western
2013-14,2013-10-01,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-10-05,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-10,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-10-11,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-13,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-16,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-17,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-19,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-10-22,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-10-24,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-26,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-10-28,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-29,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-11-02,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-11-03,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-11-06,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2013-11-08,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-11-10,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-11-13,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2013-11-16,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-11-17,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-11-20,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-11-23,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-11-24,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-11-28,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-11-29,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2013-12-01,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-03,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-05,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-06,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-08,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-11,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-12-13,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-12-15,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-15,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-12-18,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-20,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2013-12-22,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-29,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-12-29,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-01-01,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2014-01-03,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-01-05,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2014-01-07,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-01-09,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-01-12,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-01-15,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-01-17,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-01-19,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-01-23,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-01-25,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-01-26,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-01-29,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-01-31,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-02-01,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2014-02-02,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-02-05,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-02-07,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-02-08,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-02-27,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2014-02-28,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-02,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-04,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-03-06,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-07,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-03-09,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-03-12,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-03-15,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-16,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-18,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-20,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-03-22,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-24,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-25,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-27,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-03-29,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-04-01,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-04-04,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-04-05,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2014-04-09,Montréal Canadiens,1,Atlantic,Eastern
2013-14,2014-04-10,Montréal Canadiens,0,Atlantic,Eastern
2013-14,2014-04-12,Montréal Canadiens,2,Atlantic,Eastern
2013-14,2013-10-04,Nashville Predators,0,Central,Western
2013-14,2013-10-05,Nashville Predators,0,Central,Western
2013-14,2013-10-09,Nashville Predators,2,Central,Western
2013-14,2013-10-11,Nashville Predators,0,Central,Western
2013-14,2013-10-13,Nashville Predators,2,Central,Western
2013-14,2013-10-16,Nashville Predators,2,Central,Western
2013-14,2013-10-18,Nashville Predators,1,Central,Western
2013-14,2013-10-19,Nashville Predators,2,Central,Western
2013-14,2013-10-21,Nashville Predators,2,Central,Western
2013-14,2013-10-23,Nashville Predators,0,Central,Western
2013-14,2013-10-25,Nashville Predators,2,Central,Western
2013-14,2013-10-27,Nashville Predators,0,Central,Western
2013-14,2013-11-01,Nashville Predators,1,Central,Western
2013-14,2013-11-03,Nashville Predators,2,Central,Western
2013-14,2013-11-07,Nashville Predators,2,Central,Western
2013-14,2013-11-09,Nashville Predators,0,Central,Western
2013-14,2013-11-11,Nashville Predators,0,Central,Western
2013-14,2013-11-13,Nashville Predators,0,Central,Western
2013-14,2013-11-16,Nashville Predators,0,Central,Western
2013-14,2013-11-17,Nashville Predators,2,Central,Western
2013-14,2013-11-20,Nashville Predators,2,Central,Western
2013-14,2013-11-22,Nashville Predators,2,Central,Western
2013-14,2013-11-24,Nashville Predators,0,Central,Western
2013-14,2013-11-26,Nashville Predators,2,Central,Western
2013-14,2013-11-28,Nashville Predators,2,Central,Western
2013-14,2013-11-29,Nashville Predators,0,Central,Western
2013-14,2013-12-01,Nashville Predators,1,Central,Western
2013-14,2013-12-04,Nashville Predators,0,Central,Western
2013-14,2013-12-06,Nashville Predators,0,Central,Western
2013-14,2013-12-08,Nashville Predators,0,Central,Western
2013-14,2013-12-11,Nashville Predators,2,Central,Western
2013-14,2013-12-13,Nashville Predators,2,Central,Western
2013-14,2013-12-15,Nashville Predators,2,Central,Western
2013-14,2013-12-18,Nashville Predators,0,Central,Western
2013-14,2013-12-20,Nashville Predators,0,Central,Western
2013-14,2013-12-22,Nashville Predators,1,Central,Western
2013-14,2013-12-24,Nashville Predators,0,Central,Western
2013-14,2013-12-28,Nashville Predators,0,Central,Western
2013-14,2013-12-29,Nashville Predators,2,Central,Western
2013-14,2013-12-31,Nashville Predators,2,Central,Western
2013-14,2014-01-03,Nashville Predators,1,Central,Western
2013-14,2014-01-05,Nashville Predators,1,Central,Western
2013-14,2014-01-06,Nashville Predators,0,Central,Western
2013-14,2014-01-08,Nashville Predators,2,Central,Western
2013-14,2014-01-10,Nashville Predators,0,Central,Western
2013-14,2014-01-12,Nashville Predators,1,Central,Western
2013-14,2014-01-13,Nashville Predators,0,Central,Western
2013-14,2014-01-15,Nashville Predators,2,Central,Western
2013-14,2014-01-17,Nashville Predators,2,Central,Western
2013-14,2014-01-19,Nashville Predators,0,Central,Western
2013-14,2014-01-21,Nashville Predators,2,Central,Western
2013-14,2014-01-24,Nashville Predators,2,Central,Western
2013-14,2014-01-25,Nashville Predators,1,Central,Western
2013-14,2014-01-27,Nashville Predators,0,Central,Western
2013-14,2014-01-29,Nashville Predators,2,Central,Western
2013-14,2014-02-01,Nashville Predators,2,Central,Western
2013-14,2014-02-02,Nashville Predators,1,Central,Western
2013-14,2014-02-07,Nashville Predators,1,Central,Western
2013-14,2014-02-09,Nashville Predators,0,Central,Western
2013-14,2014-02-28,Nashville Predators,2,Central,Western
2013-14,2014-03-01,Nashville Predators,0,Central,Western
2013-14,2014-03-05,Nashville Predators,0,Central,Western
